Name: “Table 1 of 1 on page 11 of 85”,Name: “Table 1 of 1 on page 11 of 85”,Name: “Table 1 of 1 on page 11 of 85”,Name: “Table 1 of 1 on page 11 of 85”,Name: “Table 1 of 1 on page 11 of 85”,Name: “Table 1 of 1 on page 11 of 85”,Name: “Table 1 of 1 on page 11 of 85”,Name: “Table 1 of 1 on page 11 of 85”,Name: “Table 1 of 1 on page 11 of 85”,Name: “Table 1 of 1 on page 11 of 85”,Name: “Table 1 of 1 on page 11 of 85”,Name: “Table 1 of 1 on page 11 of 85”,Name: “Table 1 of 1 on page 11 of 85”,Name: “Table 1 of 1 on page 11 of 85”
Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
01907,MONTVALE VOL. FIRE DEPT.,MONTVALE VOL. FIRE DEPT.,MONTVALE VOL. FIRE DEPT.,,,,,,,,,,
Count,12,12,11,14,8,7,10,5,9,11,7,18,124
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,3,5,1,3,3,1,3,2,5,2,4,38
01908,STEWARTSVILLE VOL. FIRE,STEWARTSVILLE VOL. FIRE,,,,,,,,,,,
Count,18,25,21,16,24,15,17,22,14,21,24,25,242
Exposures,0,0,0,0,0,0,0,0,0,0,1,0,1
Aid Given,4,6,2,5,1,8,1,2,0,1,3,2,35
01910,BIG ISLAND VOL. FIRE DEPT.,BIG ISLAND VOL. FIRE DEPT.,BIG ISLAND VOL. FIRE DEPT.,,,,,,,,,,
Count,10,12,19,21,6,17,10,21,24,27,0,2,169
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,7,5,0,0,3,1,3,3,1,0,1,26
01911,SAUNDERS VOL. FIRE DEPT.,SAUNDERS VOL. FIRE DEPT.,SAUNDERS VOL. FIRE DEPT.,,,,,,,,,,
Count,7,2,3,4,10,8,6,4,3,5,6,3,61
Exposures,0,0,0,0,0,0,0,0,0,0,0,1,1
Aid Given,1,4,3,3,5,12,0,7,5,8,7,6,61
01912,Shady Grove Vol. Fire & Rescue,Shady Grove Vol. Fire & Rescue,Shady Grove Vol. Fire & Rescue,,,,,,,,,,
Count,9,8,20,13,9,9,19,18,17,21,20,13,176
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,1,0,0,1,1,0,0,0,1,3,10
02101,BLAND CO. VOL. FIRE DEPT.,BLAND CO. VOL. FIRE DEPT.,BLAND CO. VOL. FIRE DEPT.,,,,,,,,,,
Count,5,3,3,2,0,0,4,1,2,2,1,2,25
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,3,0,0,0,0,1,1,1,1,0,9
Page 11 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:21 AM,5/19/08 10:30:21 AM
