Name: “Table 1 of 1 on page 61 of 85”,Name: “Table 1 of 1 on page 61 of 85”,Name: “Table 1 of 1 on page 61 of 85”,Name: “Table 1 of 1 on page 61 of 85”,Name: “Table 1 of 1 on page 61 of 85”,Name: “Table 1 of 1 on page 61 of 85”,Name: “Table 1 of 1 on page 61 of 85”,Name: “Table 1 of 1 on page 61 of 85”,Name: “Table 1 of 1 on page 61 of 85”,Name: “Table 1 of 1 on page 61 of 85”,Name: “Table 1 of 1 on page 61 of 85”,Name: “Table 1 of 1 on page 61 of 85”,Name: “Table 1 of 1 on page 61 of 85”,Name: “Table 1 of 1 on page 61 of 85”
Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
16112,READ MT. VFD STATION #12,READ MT. VFD STATION #12,,,,,,,,,,,
Count,40,21,38,36,33,42,27,27,35,42,35,38,414
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,48,38,28,46,46,34,42,31,24,50,40,49,476
16301,EFFINGER VOL. FIRE DEPT.,EFFINGER VOL. FIRE DEPT.,,,,,,,,,,,
Count,7,0,2,4,0,0,0,0,0,0,0,0,13
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,0,2,4,0,1,0,0,0,0,0,0,11
16302,GLASGOW VOL. FIRE DEPT.,GLASGOW VOL. FIRE DEPT.,,,,,,,,,,,
Count,6,7,6,8,8,9,12,12,9,11,2,7,97
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,10,8,12,13,7,5,3,11,8,9,10,15,111
16305,RAPHINE VOLUNTEER FIRE,RAPHINE VOLUNTEER FIRE,,,,,,,,,,,
Count,56,55,51,38,52,44,33,41,54,46,30,23,523
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,6,1,6,5,4,6,1,8,8,3,6,56
16306,ROCKBRIDGE-BATHS VOL FIRE,ROCKBRIDGE-BATHS VOL FIRE,ROCKBRIDGE-BATHS VOL FIRE,,,,,,,,,,
Count,9,4,4,8,12,7,5,4,5,6,2,6,72
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,4,0,6,3,7,1,2,4,1,2,4,36
16307,SOUTH RIVER VOLUNTEER FIRE,SOUTH RIVER VOLUNTEER FIRE,SOUTH RIVER VOLUNTEER FIRE,,,,,,,,,,
Count,25,35,31,21,39,34,40,27,38,44,22,38,394
Exposures,0,3,0,0,0,0,0,0,0,0,0,0,3
Aid Given,7,14,11,13,10,10,1,5,13,5,9,5,103
Page 61 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:36 AM,5/19/08 10:30:36 AM
