Name: “Table 1 of 1 on page 41 of 85”,Name: “Table 1 of 1 on page 41 of 85”,Name: “Table 1 of 1 on page 41 of 85”,Name: “Table 1 of 1 on page 41 of 85”,Name: “Table 1 of 1 on page 41 of 85”,Name: “Table 1 of 1 on page 41 of 85”,Name: “Table 1 of 1 on page 41 of 85”,Name: “Table 1 of 1 on page 41 of 85”,Name: “Table 1 of 1 on page 41 of 85”,Name: “Table 1 of 1 on page 41 of 85”,Name: “Table 1 of 1 on page 41 of 85”,Name: “Table 1 of 1 on page 41 of 85”,Name: “Table 1 of 1 on page 41 of 85”,Name: “Table 1 of 1 on page 41 of 85”
Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
10504,Thomas Walker Vol Fire Dept #1,Thomas Walker Vol Fire Dept #1,Thomas Walker Vol Fire Dept #1,,,,,,,,,,
Count,0,3,10,4,2,1,6,0,5,4,3,2,40
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,3,0,1,0,1,0,2,0,0,0,9
10505,DRYDEN VOL. FIRE DEPT.,DRYDEN VOL. FIRE DEPT.,,,,,,,,,,,
Count,5,2,3,3,2,3,3,1,1,4,5,4,36
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,2,2,0,1,2,0,0,0,1,9
10508,Thomas Walker Vol Fire Dept #2,Thomas Walker Vol Fire Dept #2,Thomas Walker Vol Fire Dept #2,,,,,,,,,,
Count,1,1,3,0,1,0,1,0,1,0,1,0,9
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,4,1,0,0,2,0,1,1,2,1,14
10511,BLACKWATER VOL. FIRE DEPT.,BLACKWATER VOL. FIRE DEPT.,BLACKWATER VOL. FIRE DEPT.,,,,,,,,,,
Count,2,1,7,0,1,0,0,0,0,0,0,0,11
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
10512,JASPER VOL. FIRE DEPT.,JASPER VOL. FIRE DEPT.,,,,,,,,,,,
Count,2,2,4,1,2,1,2,2,4,0,3,2,25
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
10701,Leesburg Volunteer Fire Compan,Leesburg Volunteer Fire Compan,Leesburg Volunteer Fire Compan,,,,,,,,,,
Count,164,171,154,144,143,165,159,117,147,172,151,168,"1,855"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,10,14,8,6,7,7,4,5,1,9,6,4,81
Page 41 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:29 AM,5/19/08 10:30:29 AM
