Name: “Table 1 of 1 on page 22 of 85”,Name: “Table 1 of 1 on page 22 of 85”,Name: “Table 1 of 1 on page 22 of 85”,Name: “Table 1 of 1 on page 22 of 85”,Name: “Table 1 of 1 on page 22 of 85”,Name: “Table 1 of 1 on page 22 of 85”,Name: “Table 1 of 1 on page 22 of 85”,Name: “Table 1 of 1 on page 22 of 85”,Name: “Table 1 of 1 on page 22 of 85”,Name: “Table 1 of 1 on page 22 of 85”,Name: “Table 1 of 1 on page 22 of 85”,Name: “Table 1 of 1 on page 22 of 85”,Name: “Table 1 of 1 on page 22 of 85”,Name: “Table 1 of 1 on page 22 of 85”
Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
04901,CARTERSVILLE VOL. FIRE DEPT.,CARTERSVILLE VOL. FIRE DEPT.,CARTERSVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,4,5,3,4,3,2,4,7,4,2,1,4,43
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,3,5,1,1,0,0,2,0,1,0,0,15
04902,CUMBERLAND VOL. FIRE DEPT.,CUMBERLAND VOL. FIRE DEPT.,CUMBERLAND VOL. FIRE DEPT.,,,,,,,,,,
Count,5,3,3,1,2,1,1,4,1,2,5,1,29
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,2,0,1,0,0,0,0,0,3,2,10
04903,Randolph District VFD,Randolph District VFD,,,,,,,,,,,
Count,9,8,7,2,0,0,0,15,8,8,2,0,59
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,3,1,0,0,0,4
05101,Clintwood Vol. Fire Dept.,Clintwood Vol. Fire Dept.,,,,,,,,,,,
Count,14,16,26,13,25,26,20,27,22,26,24,23,262
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,4,0,1,1,1,1,1,2,4,0,0,17
05102,Haysi VFD,,,,,,,,,,,,
Count,6,15,15,9,12,9,12,11,11,11,6,12,129
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,5,0,2,2,2,4,2,1,0,0,20
05103,Clinchco Vol. Fire Department,Clinchco Vol. Fire Department,Clinchco Vol. Fire Department,,,,,,,,,,
Count,0,0,0,0,2,0,6,3,0,0,2,5,18
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,0,1,0,0,0,0,0,4,3,9
Page 22 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:24 AM,5/19/08 10:30:24 AM
