Name: “Table 1 of 1 on page 33 of 85”,Name: “Table 1 of 1 on page 33 of 85”,Name: “Table 1 of 1 on page 33 of 85”,Name: “Table 1 of 1 on page 33 of 85”,Name: “Table 1 of 1 on page 33 of 85”,Name: “Table 1 of 1 on page 33 of 85”,Name: “Table 1 of 1 on page 33 of 85”,Name: “Table 1 of 1 on page 33 of 85”,Name: “Table 1 of 1 on page 33 of 85”,Name: “Table 1 of 1 on page 33 of 85”,Name: “Table 1 of 1 on page 33 of 85”,Name: “Table 1 of 1 on page 33 of 85”,Name: “Table 1 of 1 on page 33 of 85”,Name: “Table 1 of 1 on page 33 of 85”
Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
07902,Stanardsville Vol. Fire Co.,Stanardsville Vol. Fire Co.,,,,,,,,,,,
Count,15,20,0,0,0,0,0,0,0,0,0,0,35
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,11,7,0,0,0,0,0,0,0,0,0,0,18
08301,CLOVER VOL. FIRE DEPT.,CLOVER VOL. FIRE DEPT.,,,,,,,,,,,
Count,16,14,19,17,9,15,16,15,13,12,12,17,175
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,2,1,1,0,0,1,2,0,3,11
08302,CLUSTER SPRINGS VOL. FIRE,CLUSTER SPRINGS VOL. FIRE,CLUSTER SPRINGS VOL. FIRE,,,,,,,,,,
Count,14,8,8,12,16,17,8,11,11,14,10,7,136
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,3,1,0,1,0,0,1,2,0,1,2,13
08303,HALIFAX VOL. FIRE DEPT.,HALIFAX VOL. FIRE DEPT.,,,,,,,,,,,
Count,25,26,23,24,24,23,25,0,2,0,0,0,172
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,4,5,7,0,3,4,0,0,0,0,0,24
08304,LIBERTY VOL. FIRE DEPT.,LIBERTY VOL. FIRE DEPT.,,,,,,,,,,,
Count,0,0,0,0,0,0,0,0,3,0,0,0,3
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
08305,MIDWAY VOL. FIRE DEPT.,MIDWAY VOL. FIRE DEPT.,,,,,,,,,,,
Count,5,2,4,5,4,2,0,0,0,0,0,0,22
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,3,6,1,0,0,0,0,0,0,0,12
Page 33 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:26 AM,5/19/08 10:30:26 AM
