Name: “Table 1 of 1 on page 52 of 85”,Name: “Table 1 of 1 on page 52 of 85”,Name: “Table 1 of 1 on page 52 of 85”,Name: “Table 1 of 1 on page 52 of 85”,Name: “Table 1 of 1 on page 52 of 85”,Name: “Table 1 of 1 on page 52 of 85”,Name: “Table 1 of 1 on page 52 of 85”,Name: “Table 1 of 1 on page 52 of 85”,Name: “Table 1 of 1 on page 52 of 85”,Name: “Table 1 of 1 on page 52 of 85”,Name: “Table 1 of 1 on page 52 of 85”,Name: “Table 1 of 1 on page 52 of 85”,Name: “Table 1 of 1 on page 52 of 85”,Name: “Table 1 of 1 on page 52 of 85”
Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
14101,ARARAT VOL. FIRE DEPT.,ARARAT VOL. FIRE DEPT.,,,,,,,,,,,
Count,11,9,9,16,10,8,7,14,12,8,8,5,117
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,2,1,1,2,0,0,1,1,0,9
14102,CCDF VOL. FIRE DEPT.,CCDF VOL. FIRE DEPT.,,,,,,,,,,,
Count,5,5,8,2,5,6,4,1,4,2,4,3,49
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,3,1,1,0,1,1,0,1,0,0,2,10
14104,MEADOWS OF DAN VOL. FIRE,MEADOWS OF DAN VOL. FIRE,MEADOWS OF DAN VOL. FIRE,,,,,,,,,,
Count,0,9,1,4,0,1,1,1,4,5,3,3,32
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,1,1,1,2,3,3,0,1,0,1,14
14105,MOOREFIELD STORE VOL. FIRE,MOOREFIELD STORE VOL. FIRE,MOOREFIELD STORE VOL. FIRE,,,,,,,,,,
Count,1,3,3,8,3,2,4,5,5,2,4,1,41
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,5,4,2,2,2,1,4,0,1,1,0,23
14106,STUART VOL. FIRE DEPT.,STUART VOL. FIRE DEPT.,,,,,,,,,,,
Count,6,9,16,14,8,12,8,11,9,13,23,24,153
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,4,6,4,8,11,4,11,5,6,4,3,67
14107,PATRICK-HENRY VOL. FIRE DEPT.,PATRICK-HENRY VOL. FIRE DEPT.,PATRICK-HENRY VOL. FIRE DEPT.,,,,,,,,,,
Count,40,30,51,49,37,42,31,36,43,31,36,38,464
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,0,2,3,2,0,2,1,3,1,2,19
Page 52 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:34 AM,5/19/08 10:30:34 AM
