Name: “Table 1 of 1 on page 60 of 85”,Name: “Table 1 of 1 on page 60 of 85”,Name: “Table 1 of 1 on page 60 of 85”,Name: “Table 1 of 1 on page 60 of 85”,Name: “Table 1 of 1 on page 60 of 85”,Name: “Table 1 of 1 on page 60 of 85”,Name: “Table 1 of 1 on page 60 of 85”,Name: “Table 1 of 1 on page 60 of 85”,Name: “Table 1 of 1 on page 60 of 85”,Name: “Table 1 of 1 on page 60 of 85”,Name: “Table 1 of 1 on page 60 of 85”,Name: “Table 1 of 1 on page 60 of 85”,Name: “Table 1 of 1 on page 60 of 85”,Name: “Table 1 of 1 on page 60 of 85”
Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
15704,FLINT HILL VOL. FIRE DEPT.,FLINT HILL VOL. FIRE DEPT.,,,,,,,,,,,
Count,9,6,1,8,5,11,1,10,4,5,4,1,65
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,3,6,7,3,3,5,2,2,4,2,5,48
15705,CASTLETON VOL. FIRE DEPT.,CASTLETON VOL. FIRE DEPT.,CASTLETON VOL. FIRE DEPT.,,,,,,,,,,
Count,1,3,10,4,3,5,0,0,0,0,0,0,26
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,3,0,2,0,0,0,0,0,0,0,0,5
15706,CHESTER GAP VOL. FIRE DEPT.,CHESTER GAP VOL. FIRE DEPT.,CHESTER GAP VOL. FIRE DEPT.,,,,,,,,,,
Count,2,1,2,1,1,2,7,2,1,16,12,7,54
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,19,26,17,21,14,17,18,11,8,9,12,13,185
16100,Roanoke County Fire & Rescue,Roanoke County Fire & Rescue,Roanoke County Fire & Rescue,,,,,,,,,,
Count,869,854,927,917,902,876,862,904,856,916,814,890,"10,587"
Exposures,0,0,0,2,4,5,2,0,0,0,1,4,18
Aid Given,18,20,41,40,38,58,49,36,59,48,44,41,492
16102,VINTON VOL. FIRE DEPT.,VINTON VOL. FIRE DEPT.,,,,,,,,,,,
Count,12,10,10,4,16,4,10,13,9,11,5,16,120
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,1,0,0,0,1
16111,BLACK CREEK VOL. FIRE DEPT.,BLACK CREEK VOL. FIRE DEPT.,BLACK CREEK VOL. FIRE DEPT.,,,,,,,,,,
Count,0,0,0,0,0,0,0,0,0,1,6,6,13
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
Page 60 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:36 AM,5/19/08 10:30:36 AM
