Name: “Table 1 of 1 on page 16 of 85”,Name: “Table 1 of 1 on page 16 of 85”,Name: “Table 1 of 1 on page 16 of 85”,Name: “Table 1 of 1 on page 16 of 85”,Name: “Table 1 of 1 on page 16 of 85”,Name: “Table 1 of 1 on page 16 of 85”,Name: “Table 1 of 1 on page 16 of 85”,Name: “Table 1 of 1 on page 16 of 85”,Name: “Table 1 of 1 on page 16 of 85”,Name: “Table 1 of 1 on page 16 of 85”,Name: “Table 1 of 1 on page 16 of 85”,Name: “Table 1 of 1 on page 16 of 85”,Name: “Table 1 of 1 on page 16 of 85”,Name: “Table 1 of 1 on page 16 of 85”
Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
02902,DILLWYN VOL. FIRE DEPT.,DILLWYN VOL. FIRE DEPT.,,,,,,,,,,,
Count,13,19,22,10,10,10,7,13,15,10,17,18,164
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
02903,GLENMORE VOL. FIRE DEPT.,GLENMORE VOL. FIRE DEPT.,GLENMORE VOL. FIRE DEPT.,,,,,,,,,,
Count,4,10,8,6,4,3,4,10,7,0,1,1,58
Exposures,1,1,0,0,0,0,0,0,0,0,0,0,2
Aid Given,2,5,2,2,0,0,3,2,1,0,1,0,18
03110,ALTAVISTA VOL. FIRE,ALTAVISTA VOL. FIRE,,,,,,,,,,,
Count,17,25,24,16,18,18,19,20,15,16,19,26,233
Exposures,0,1,0,0,0,0,0,0,0,0,0,0,1
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
03111,BROOKNEAL VOL. FIRE DEPT.,BROOKNEAL VOL. FIRE DEPT.,BROOKNEAL VOL. FIRE DEPT.,,,,,,,,,,
Count,7,12,11,8,8,12,11,8,7,11,8,15,118
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,0,1,0,0,0,4,2,0,0,8
03112,BROOKVILLE VOL. FIRE DEPT.,BROOKVILLE VOL. FIRE DEPT.,BROOKVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,29,45,33,31,33,40,19,42,34,42,48,38,434
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,10,2,2,2,0,2,1,1,3,3,1,31
03113,CONCORD VOL. FIRE DEPT.,CONCORD VOL. FIRE DEPT.,,,,,,,,,,,
Count,17,25,23,15,17,10,17,17,16,21,18,18,214
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,1,1,1,1,0,0,3,2,1,0,11
Page 16 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:23 AM,5/19/08 10:30:23 AM
