Name: “Table 1 of 1 on page 10 of 85”,Name: “Table 1 of 1 on page 10 of 85”,Name: “Table 1 of 1 on page 10 of 85”,Name: “Table 1 of 1 on page 10 of 85”,Name: “Table 1 of 1 on page 10 of 85”,Name: “Table 1 of 1 on page 10 of 85”,Name: “Table 1 of 1 on page 10 of 85”,Name: “Table 1 of 1 on page 10 of 85”,Name: “Table 1 of 1 on page 10 of 85”,Name: “Table 1 of 1 on page 10 of 85”,Name: “Table 1 of 1 on page 10 of 85”,Name: “Table 1 of 1 on page 10 of 85”,Name: “Table 1 of 1 on page 10 of 85”,Name: “Table 1 of 1 on page 10 of 85”
Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
01521,MT SOLON,,,,,,,,,,,,
Count,24,20,24,24,7,11,10,8,9,13,13,11,174
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,9,5,0,1,1,3,0,0,0,0,0,22
01901,BOONSBORO VOL. FIRE DEPT.,BOONSBORO VOL. FIRE DEPT.,BOONSBORO VOL. FIRE DEPT.,,,,,,,,,,
Count,3,14,5,12,10,7,7,14,11,10,9,3,105
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,6,10,4,0,2,0,1,0,1,1,1,27
01902,FOREST VOL. FIRE DEPT.,FOREST VOL. FIRE DEPT.,,,,,,,,,,,
Count,32,41,55,57,43,34,35,25,35,57,41,45,500
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,9,15,17,13,5,10,7,6,6,10,11,12,121
01903,HARDY VOL. FIRE DEPT.,HARDY VOL. FIRE DEPT.,,,,,,,,,,,
Count,10,7,8,14,10,10,8,9,7,5,5,9,102
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,5,1,5,0,2,0,2,0,6,3,4,28
01904,HUDDLESTON VOL. FIRE DEPT.,HUDDLESTON VOL. FIRE DEPT.,HUDDLESTON VOL. FIRE DEPT.,,,,,,,,,,
Count,5,10,3,9,7,14,11,14,8,9,9,12,111
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,3,2,1,1,2,0,5,0,2,4,0,21
01905,MONETA FIRE DEPARTMENT,MONETA FIRE DEPARTMENT,MONETA FIRE DEPARTMENT,,,,,,,,,,
Count,14,36,29,22,23,32,29,31,19,24,25,33,317
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,3,2,8,3,3,4,3,3,3,4,2,38
Page 10 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:21 AM,5/19/08 10:30:21 AM
