Name: “Table 1 of 1 on page 4 of 85”,Name: “Table 1 of 1 on page 4 of 85”,Name: “Table 1 of 1 on page 4 of 85”,Name: “Table 1 of 1 on page 4 of 85”,Name: “Table 1 of 1 on page 4 of 85”,Name: “Table 1 of 1 on page 4 of 85”,Name: “Table 1 of 1 on page 4 of 85”,Name: “Table 1 of 1 on page 4 of 85”,Name: “Table 1 of 1 on page 4 of 85”,Name: “Table 1 of 1 on page 4 of 85”,Name: “Table 1 of 1 on page 4 of 85”,Name: “Table 1 of 1 on page 4 of 85”,Name: “Table 1 of 1 on page 4 of 85”,Name: “Table 1 of 1 on page 4 of 85”
Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
00121,TANGIER VOL. FIRE DEPT.,TANGIER VOL. FIRE DEPT.,,,,,,,,,,,
Count,7,4,2,2,4,1,7,3,2,1,4,5,42
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
00300,Albemarle Co.Fire Rescue,Albemarle Co.Fire Rescue,,,,,,,,,,,
Count,532,517,514,549,502,520,490,600,493,580,505,503,"6,305"
Exposures,0,0,0,0,0,0,0,0,0,0,0,1,1
Aid Given,16,12,16,11,6,6,6,18,12,18,10,11,142
00320,EAST RIVANNE VOL. FIRE DEPT.,EAST RIVANNE VOL. FIRE DEPT.,EAST RIVANNE VOL. FIRE DEPT.,,,,,,,,,,
Count,0,0,2,0,0,0,1,0,0,0,1,0,4
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
00330,NORTH GARDEN VOL. FIRE DEPT.,NORTH GARDEN VOL. FIRE DEPT.,NORTH GARDEN VOL. FIRE DEPT.,,,,,,,,,,
Count,1,0,0,0,0,0,0,0,0,0,0,0,1
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
00340,EARLYSVILLE VOL. FIRE DEPT.,EARLYSVILLE VOL. FIRE DEPT.,EARLYSVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,0,1,0,0,0,0,0,0,0,0,0,0,1
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
00350,CROZET VOLUNTEER FIRE DEPT.,CROZET VOLUNTEER FIRE DEPT.,CROZET VOLUNTEER FIRE DEPT.,,,,,,,,,,
Count,38,46,46,51,61,54,44,72,30,46,61,68,617
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,2,2,0,3,1,1,3,2,1,2,20
Page 4 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:19 AM,5/19/08 10:30:19 AM
