Name: “Table 1 of 1 on page 79 of 85”,Name: “Table 1 of 1 on page 79 of 85”,Name: “Table 1 of 1 on page 79 of 85”,Name: “Table 1 of 1 on page 79 of 85”,Name: “Table 1 of 1 on page 79 of 85”,Name: “Table 1 of 1 on page 79 of 85”,Name: “Table 1 of 1 on page 79 of 85”,Name: “Table 1 of 1 on page 79 of 85”,Name: “Table 1 of 1 on page 79 of 85”,Name: “Table 1 of 1 on page 79 of 85”,Name: “Table 1 of 1 on page 79 of 85”,Name: “Table 1 of 1 on page 79 of 85”,Name: “Table 1 of 1 on page 79 of 85”,Name: “Table 1 of 1 on page 79 of 85”
Table: 79,Table: 79,Table: 79,Table: 79,Table: 79,Table: 79,Table: 79,Table: 79,Table: 79,Table: 79,Table: 79,Table: 79,Table: 79,Table: 79
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
62001,HUNTERDALE VOL FIRE DEPT,HUNTERDALE VOL FIRE DEPT,HUNTERDALE VOL FIRE DEPT,,,,,,,,,,
Count,6,11,10,9,8,4,11,12,6,16,6,19,118
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,22,33,26,16,18,27,33,27,25,28,28,21,304
63000,Fredericksburg Fire Department,Fredericksburg Fire Department,Fredericksburg Fire Department,,,,,,,,,,
Count,197,185,218,236,230,244,239,233,250,286,172,189,"2,679"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,25,32,28,37,25,29,37,23,29,32,26,10,333
64000,Galax Vol. Fire Department,Galax Vol. Fire Department,,,,,,,,,,,
Count,26,31,24,24,26,25,15,17,10,0,0,0,198
Exposures,0,0,0,0,0,0,0,1,0,0,0,0,1
Aid Given,1,5,3,1,2,0,0,0,0,0,0,0,12
65000,Hampton Fire Dept.,Hampton Fire Dept.,,,,,,,,,,,
Count,"1,614","1,585","1,820","1,746","1,725","1,865","1,915","1,860","1,838","1,904","1,968","1,734","21,574"
Exposures,1,2,1,1,0,0,0,1,4,0,0,1,11
Aid Given,9,4,8,11,8,15,5,1,1,4,7,2,75
66000,Harrisonburg Fire Department,Harrisonburg Fire Department,Harrisonburg Fire Department,,,,,,,,,,
Count,309,363,348,323,325,312,322,370,323,404,282,329,"4,010"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,1,8,0,3,3,1,3,4,2,2,6,39
67000,Hopewell Fire Dept.,Hopewell Fire Dept.,,,,,,,,,,,
Count,249,247,254,266,243,230,273,269,221,313,293,296,"3,154"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,5,15,9,7,6,10,8,9,14,8,6,103
Page 79 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:42 AM,5/19/08 10:30:42 AM
