Name: “Table 1 of 1 on page 50 of 85”,Name: “Table 1 of 1 on page 50 of 85”,Name: “Table 1 of 1 on page 50 of 85”,Name: “Table 1 of 1 on page 50 of 85”,Name: “Table 1 of 1 on page 50 of 85”,Name: “Table 1 of 1 on page 50 of 85”,Name: “Table 1 of 1 on page 50 of 85”,Name: “Table 1 of 1 on page 50 of 85”,Name: “Table 1 of 1 on page 50 of 85”,Name: “Table 1 of 1 on page 50 of 85”,Name: “Table 1 of 1 on page 50 of 85”,Name: “Table 1 of 1 on page 50 of 85”,Name: “Table 1 of 1 on page 50 of 85”,Name: “Table 1 of 1 on page 50 of 85”
Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
13302,CALLAO VOL. FIRE DEPT.,CALLAO VOL. FIRE DEPT.,,,,,,,,,,,
Count,5,6,7,5,8,16,16,7,13,12,5,11,111
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,5,5,6,2,8,5,4,5,3,3,4,56
13303,FAIRFIELD VOL. FIRE DEPT.,FAIRFIELD VOL. FIRE DEPT.,,,,,,,,,,,
Count,16,10,20,11,15,7,12,13,13,18,8,8,151
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,1,0,0,0,2,0,1,4
13502,BURKEVILLE VOL. FIRE DEPT.,BURKEVILLE VOL. FIRE DEPT.,BURKEVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,26,29,19,23,18,17,22,31,23,19,25,22,274
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,9,11,3,3,6,5,4,5,4,4,4,6,64
13503,CREWE FIRE DEPT.,CREWE FIRE DEPT.,,,,,,,,,,,
Count,0,0,0,0,0,13,9,7,0,0,0,0,29
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,5,2,0,0,0,0,7
13504,BLACKSTONE VOL. FIRE DEPT.,BLACKSTONE VOL. FIRE DEPT.,BLACKSTONE VOL. FIRE DEPT.,,,,,,,,,,
Count,15,19,20,18,18,15,20,14,14,16,15,19,203
Exposures,0,0,0,0,0,0,0,2,0,0,0,0,2
Aid Given,0,1,0,0,0,0,0,0,0,0,0,2,3
13700,County of Orange Fire & EMS,County of Orange Fire & EMS,County of Orange Fire & EMS,,,,,,,,,,
Count,195,172,215,221,206,202,259,227,215,233,242,231,"2,618"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,2,1,1,4,1,1,3,0,0,3,0,19
Page 50 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:33 AM,5/19/08 10:30:33 AM
