Name: “Table 1 of 1 on page 58 of 85”,Name: “Table 1 of 1 on page 58 of 85”,Name: “Table 1 of 1 on page 58 of 85”,Name: “Table 1 of 1 on page 58 of 85”,Name: “Table 1 of 1 on page 58 of 85”,Name: “Table 1 of 1 on page 58 of 85”,Name: “Table 1 of 1 on page 58 of 85”,Name: “Table 1 of 1 on page 58 of 85”,Name: “Table 1 of 1 on page 58 of 85”,Name: “Table 1 of 1 on page 58 of 85”,Name: “Table 1 of 1 on page 58 of 85”,Name: “Table 1 of 1 on page 58 of 85”,Name: “Table 1 of 1 on page 58 of 85”,Name: “Table 1 of 1 on page 58 of 85”
Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
14900,PRINCE GEORGE FIRE & EMS,PRINCE GEORGE FIRE & EMS,PRINCE GEORGE FIRE & EMS,,,,,,,,,,
Count,90,62,95,85,74,87,105,117,89,113,85,107,"1,109"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,7,7,5,3,4,6,9,8,7,3,5,69
15301,PRINCE WILLIAM FIRE & RESCUE,PRINCE WILLIAM FIRE & RESCUE,PRINCE WILLIAM FIRE & RESCUE,,,,,,,,,,
Count,661,733,652,639,724,699,744,621,621,737,611,645,"8,087"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
15501,DRAPER VOL. FIRE DEPT.,DRAPER VOL. FIRE DEPT.,,,,,,,,,,,
Count,9,18,9,14,4,25,9,4,9,14,9,5,129
Exposures,0,0,1,0,0,0,0,0,0,0,0,0,1
Aid Given,2,1,0,0,0,2,0,0,1,1,1,0,8
15502,Dublin Volunteer Fire Departme,Dublin Volunteer Fire Departme,Dublin Volunteer Fire Departme,,,,,,,,,,
Count,26,21,22,36,23,27,12,19,23,13,22,38,282
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,2,2,1,2,0,0,0,1,0,1,10
15503,FAIRLAWN VOL. FIRE DEPT.,FAIRLAWN VOL. FIRE DEPT.,,,,,,,,,,,
Count,5,15,11,14,0,0,0,0,0,0,0,0,45
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,0,0,0,0,0,0,0,0,0,1
15505,NEWBERN VOL. FIRE DEPT.,NEWBERN VOL. FIRE DEPT.,,,,,,,,,,,
Count,12,11,17,14,9,8,8,13,14,8,12,14,140
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,4,1,1,1,0,0,0,0,0,0,7
Page 58 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:36 AM,5/19/08 10:30:36 AM
