Name: “Table 1 of 1 on page 38 of 85”,Name: “Table 1 of 1 on page 38 of 85”,Name: “Table 1 of 1 on page 38 of 85”,Name: “Table 1 of 1 on page 38 of 85”,Name: “Table 1 of 1 on page 38 of 85”,Name: “Table 1 of 1 on page 38 of 85”,Name: “Table 1 of 1 on page 38 of 85”,Name: “Table 1 of 1 on page 38 of 85”,Name: “Table 1 of 1 on page 38 of 85”,Name: “Table 1 of 1 on page 38 of 85”,Name: “Table 1 of 1 on page 38 of 85”,Name: “Table 1 of 1 on page 38 of 85”,Name: “Table 1 of 1 on page 38 of 85”,Name: “Table 1 of 1 on page 38 of 85”
Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
08905,Fieldale Fire Department,Fieldale Fire Department,,,,,,,,,,,
Count,5,10,8,7,7,10,15,12,8,11,15,15,123
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,3,3,2,3,2,4,2,0,4,3,2,30
08906,HORSEPASTURE VOL. FIRE DEPT.,HORSEPASTURE VOL. FIRE DEPT.,HORSEPASTURE VOL. FIRE DEPT.,,,,,,,,,,
Count,7,15,13,12,11,8,6,8,10,11,8,11,120
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,0,1,0,3,0,2,0,1,3,2,15
08908,RIDGEWAY VOL. FIRE DEPT.,RIDGEWAY VOL. FIRE DEPT.,RIDGEWAY VOL. FIRE DEPT.,,,,,,,,,,
Count,26,27,35,22,38,24,21,26,22,23,24,37,325
Exposures,0,0,0,0,0,0,0,0,0,1,0,0,1
Aid Given,0,3,5,3,4,5,4,6,5,1,4,2,42
09301,Carrollton Vol. Fire Dept.,Carrollton Vol. Fire Dept.,,,,,,,,,,,
Count,76,56,81,73,45,78,81,59,79,69,54,58,809
Exposures,0,0,0,0,0,0,1,0,0,0,0,0,1
Aid Given,1,3,0,4,0,1,8,1,5,6,2,1,32
09302,Carrsville Vol. Fire Dept.,Carrsville Vol. Fire Dept.,,,,,,,,,,,
Count,28,17,19,32,33,31,18,28,28,27,33,31,325
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,3,2,2,0,3,6,1,1,1,2,4,25
09303,Smithfield Vol. Fire Dept.,Smithfield Vol. Fire Dept.,,,,,,,,,,,
Count,25,0,1,0,18,38,0,0,0,0,0,0,82
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,0,0,0,2,0,0,0,0,0,0,4
Page 38 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:28 AM,5/19/08 10:30:28 AM
