Name: “Table 1 of 1 on page 49 of 85”,Name: “Table 1 of 1 on page 49 of 85”,Name: “Table 1 of 1 on page 49 of 85”,Name: “Table 1 of 1 on page 49 of 85”,Name: “Table 1 of 1 on page 49 of 85”,Name: “Table 1 of 1 on page 49 of 85”,Name: “Table 1 of 1 on page 49 of 85”,Name: “Table 1 of 1 on page 49 of 85”,Name: “Table 1 of 1 on page 49 of 85”,Name: “Table 1 of 1 on page 49 of 85”,Name: “Table 1 of 1 on page 49 of 85”,Name: “Table 1 of 1 on page 49 of 85”,Name: “Table 1 of 1 on page 49 of 85”,Name: “Table 1 of 1 on page 49 of 85”
Table: 49,Table: 49,Table: 49,Table: 49,Table: 49,Table: 49,Table: 49,Table: 49,Table: 49,Table: 49,Table: 49,Table: 49,Table: 49,Table: 49
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
12506,Station 2 (Valley),Station 2 (Valley),,,,,,,,,,,
Count,20,26,20,21,21,18,28,0,0,0,0,0,154
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,3,8,5,1,7,5,0,0,0,0,0,32
12507,MONTEBELLO VOL. FIRE DEPT.,MONTEBELLO VOL. FIRE DEPT.,MONTEBELLO VOL. FIRE DEPT.,,,,,,,,,,
Count,2,4,2,5,3,6,4,5,8,6,5,8,58
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,1,1,1,1,0,0,0,0,0,0,5
13113,"Community Fire Company, Inc.","Community Fire Company, Inc.","Community Fire Company, Inc.",,,,,,,,,,
Count,74,66,73,69,71,79,90,96,96,104,71,79,968
Exposures,0,0,0,2,0,0,0,0,0,0,1,0,3
Aid Given,2,4,5,3,1,2,1,0,0,0,3,5,26
13115,CAPE CHARLES VOL. FIRE DEPT.,CAPE CHARLES VOL. FIRE DEPT.,CAPE CHARLES VOL. FIRE DEPT.,,,,,,,,,,
Count,0,2,8,2,4,5,7,5,9,7,2,0,51
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,5,4,2,6,10,6,6,3,2,3,0,49
13116,"Northampton Fire & Rescue, Inc","Northampton Fire & Rescue, Inc","Northampton Fire & Rescue, Inc",,,,,,,,,,
Count,4,5,9,2,5,0,6,9,12,7,8,10,77
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,4,2,2,2,0,14,6,9,5,0,7,53
13117,EASTVILLE VOL. FIRE CO. INC.,EASTVILLE VOL. FIRE CO. INC.,EASTVILLE VOL. FIRE CO. INC.,,,,,,,,,,
Count,7,4,4,5,8,14,11,5,9,7,8,10,92
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,2,5,1,4,4,12,11,12,8,6,10,79
Page 49 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:33 AM,5/19/08 10:30:33 AM
