Name: “Table 1 of 1 on page 34 of 85”,Name: “Table 1 of 1 on page 34 of 85”,Name: “Table 1 of 1 on page 34 of 85”,Name: “Table 1 of 1 on page 34 of 85”,Name: “Table 1 of 1 on page 34 of 85”,Name: “Table 1 of 1 on page 34 of 85”,Name: “Table 1 of 1 on page 34 of 85”,Name: “Table 1 of 1 on page 34 of 85”,Name: “Table 1 of 1 on page 34 of 85”,Name: “Table 1 of 1 on page 34 of 85”,Name: “Table 1 of 1 on page 34 of 85”,Name: “Table 1 of 1 on page 34 of 85”,Name: “Table 1 of 1 on page 34 of 85”,Name: “Table 1 of 1 on page 34 of 85”
Table: 34,Table: 34,Table: 34,Table: 34,Table: 34,Table: 34,Table: 34,Table: 34,Table: 34,Table: 34,Table: 34,Table: 34,Table: 34,Table: 34
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
08306,NORTH HALIFAX VOL. FIRE DEPT.,NORTH HALIFAX VOL. FIRE DEPT.,NORTH HALIFAX VOL. FIRE DEPT.,,,,,,,,,,
Count,33,22,23,16,28,25,31,25,23,29,20,35,310
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,1,0,0,1,0,3,2,1,0,8
08307,OAK LEVEL VOL. FIRE DEPT.,OAK LEVEL VOL. FIRE DEPT.,OAK LEVEL VOL. FIRE DEPT.,,,,,,,,,,
Count,4,10,3,4,1,0,0,0,0,0,0,0,22
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,0,0,0,0,0,0,0,0,0,1
08308,SCOTTSBURG VOL. FIRE DEPT.,SCOTTSBURG VOL. FIRE DEPT.,SCOTTSBURG VOL. FIRE DEPT.,,,,,,,,,,
Count,2,1,3,0,0,0,0,0,0,0,0,0,6
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,4,0,0,0,0,0,0,0,0,0,6
08309,TRIANGLE VOL. FIRE DEPT.,TRIANGLE VOL. FIRE DEPT.,,,,,,,,,,,
Count,8,5,10,8,10,10,6,7,5,6,10,10,95
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,4,1,1,0,3,2,2,1,0,0,16
08310,TURBEVILLE VOL. FIRE DEPT.,TURBEVILLE VOL. FIRE DEPT.,TURBEVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,17,5,15,14,15,21,20,18,18,14,20,15,192
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,1,0,0,2,1,3,1,1,0,1,12
08311,VIRGILINA VOL. FIRE DEPT.,VIRGILINA VOL. FIRE DEPT.,,,,,,,,,,,
Count,21,15,21,17,17,8,14,16,16,22,13,24,204
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,5,1,5,0,2,2,0,4,0,2,0,22
Page 34 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:27 AM,5/19/08 10:30:27 AM
