Name: “Table 1 of 1 on page 83 of 85”,Name: “Table 1 of 1 on page 83 of 85”,Name: “Table 1 of 1 on page 83 of 85”,Name: “Table 1 of 1 on page 83 of 85”,Name: “Table 1 of 1 on page 83 of 85”,Name: “Table 1 of 1 on page 83 of 85”,Name: “Table 1 of 1 on page 83 of 85”,Name: “Table 1 of 1 on page 83 of 85”,Name: “Table 1 of 1 on page 83 of 85”,Name: “Table 1 of 1 on page 83 of 85”,Name: “Table 1 of 1 on page 83 of 85”,Name: “Table 1 of 1 on page 83 of 85”,Name: “Table 1 of 1 on page 83 of 85”,Name: “Table 1 of 1 on page 83 of 85”
Table: 83,Table: 83,Table: 83,Table: 83,Table: 83,Table: 83,Table: 83,Table: 83,Table: 83,Table: 83,Table: 83,Table: 83,Table: 83,Table: 83
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
80001,CHUCKATUCK VOLUNTEER FIRE,CHUCKATUCK VOLUNTEER FIRE,CHUCKATUCK VOLUNTEER FIRE,,,,,,,,,,
Count,5,4,0,6,2,6,7,9,2,1,1,5,48
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,6,1,3,1,1,6,3,3,4,2,4,39
80002,DRIVER VOLUNTEER FIRE,DRIVER VOLUNTEER FIRE,,,,,,,,,,,
Count,36,36,30,36,27,25,30,13,16,15,9,9,282
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,13,12,6,2,5,6,4,8,1,1,2,2,62
80003,HOLLAND VOLUNTEER FIRE,HOLLAND VOLUNTEER FIRE,HOLLAND VOLUNTEER FIRE,,,,,,,,,,
Count,0,0,0,0,0,0,0,0,0,0,0,0,0
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,0,0,0,0,0,0,0,0,0,0,2
80004,WHALEYVILLE VOLUNTEER FIRE,WHALEYVILLE VOLUNTEER FIRE,WHALEYVILLE VOLUNTEER FIRE,,,,,,,,,,
Count,1,0,1,2,2,2,0,0,0,1,0,1,10
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,10,2,6,5,3,7,8,4,5,6,8,68
81000,Virginia Beach Fire Department,Virginia Beach Fire Department,Virginia Beach Fire Department,,,,,,,,,,
Count,"2,080","2,066","2,355","2,345","2,358","2,462","2,656","2,576","2,313","2,338","2,182","2,349","28,080"
Exposures,3,8,5,1,7,12,13,3,4,8,4,6,74
Aid Given,1,3,5,4,2,0,1,7,2,7,1,2,35
82000,Waynesboro Fire Department,Waynesboro Fire Department,Waynesboro Fire Department,,,,,,,,,,
Count,178,168,185,163,192,139,158,221,167,185,165,186,"2,107"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,10,5,6,7,5,7,7,5,7,3,7,75
Page 83 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:42 AM,5/19/08 10:30:42 AM
