Name: “Table 1 of 1 on page 59 of 85”,Name: “Table 1 of 1 on page 59 of 85”,Name: “Table 1 of 1 on page 59 of 85”,Name: “Table 1 of 1 on page 59 of 85”,Name: “Table 1 of 1 on page 59 of 85”,Name: “Table 1 of 1 on page 59 of 85”,Name: “Table 1 of 1 on page 59 of 85”,Name: “Table 1 of 1 on page 59 of 85”,Name: “Table 1 of 1 on page 59 of 85”,Name: “Table 1 of 1 on page 59 of 85”,Name: “Table 1 of 1 on page 59 of 85”,Name: “Table 1 of 1 on page 59 of 85”,Name: “Table 1 of 1 on page 59 of 85”,Name: “Table 1 of 1 on page 59 of 85”
Table: 59,Table: 59,Table: 59,Table: 59,Table: 59,Table: 59,Table: 59,Table: 59,Table: 59,Table: 59,Table: 59,Table: 59,Table: 59,Table: 59
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2007,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
15506,PULASKI FIRE DEPARTMENT,PULASKI FIRE DEPARTMENT,PULASKI FIRE DEPARTMENT,,,,,,,,,,
Count,35,39,31,42,23,25,15,26,25,33,21,32,347
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,1,0,0,0,1,3,5
15507,SNOWVILLE FIRE DEPT.,SNOWVILLE FIRE DEPT.,,,,,,,,,,,
Count,6,5,5,5,8,10,8,5,5,8,4,2,71
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,5,1,1,1,0,0,0,1,0,2,11
15508,TWIN COMMUNITY VOL. FIRE,TWIN COMMUNITY VOL. FIRE,TWIN COMMUNITY VOL. FIRE,,,,,,,,,,
Count,3,9,11,7,6,8,9,6,0,3,4,4,70
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,0,0,0,0,0,0,0,0,0,1
15701,Washington Vol. Fire Dept.,Washington Vol. Fire Dept.,,,,,,,,,,,
Count,6,4,2,11,10,3,4,11,8,5,2,5,71
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,5,14,8,2,7,7,11,6,2,4,7,80
15702,Sperryville Volunteer Fire Dep,Sperryville Volunteer Fire Dep,Sperryville Volunteer Fire Dep,,,,,,,,,,
Count,0,3,8,10,6,3,0,0,0,0,0,0,30
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,2,9,4,3,4,0,0,0,0,0,0,26
15703,AMISSVILLE VOLUNTEER FIRE &,AMISSVILLE VOLUNTEER FIRE &,AMISSVILLE VOLUNTEER FIRE &,,,,,,,,,,
Count,33,24,20,45,32,34,25,21,22,34,23,33,346
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,14,19,22,11,14,14,12,14,12,9,4,16,161
Page 59 of 85,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,5/19/08 10:30:36 AM,5/19/08 10:30:36 AM
