Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”
Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2
,,,,,,
,,,Virginia,,,
,Fifteen-Year Crop Insurance History,Fifteen-Year Crop Insurance History,Fifteen-Year Crop Insurance History,Fifteen-Year Crop Insurance History,Fifteen-Year Crop Insurance History,
,Policies,,,Gross,,
,Earning,Net Acres,Liability,Premium,Losses,Loss
Year,Premium,Insured,$,$,$,Ratio
1990,"7,229","364,291","143,561,440","6,445,553","5,958,711",0.92
1991,"6,561","322,162","139,495,723","6,689,665","4,682,855",0.70
1992,"5,854","291,686","129,803,003","6,876,114","2,992,815",0.44
1993,"5,257","274,936","127,984,681","6,698,857","24,522,862",3.66
1994,"6,267","443,719","143,401,532","8,135,538","5,041,634",0.62
1995,"18,595","1,092,475","209,944,022","11,422,363","16,112,346",1.41
1996,"12,759","918,462","224,366,812","12,428,529","9,811,007",0.79
1997,"10,169","788,023","222,348,446","12,813,169","18,680,707",1.46
1998,"9,350","794,951","238,045,453","14,174,112","26,812,433",1.89
1999,"10,779","937,104","263,337,321","18,187,977","28,303,742",1.56
2000,"10,097","942,600","261,701,377","18,440,580","12,268,024",0.67
2001,"9,550","933,335","282,241,868","19,951,403","14,458,419",0.72
2002,"9,322","960,961","303,983,164","20,835,373","44,640,648",2.14
2003,"8,726","972,894","305,558,064","23,270,577","37,943,613",1.63
2004,"8,670","996,427","342,724,212","28,317,367","10,045,306",0.35
Total,"139,185","11,034,026","3,338,497,118","214,687,177","262,275,122",1.22
NOTE:,"To see detailed information on the above 15 Year Crop Insurance History by County, go to","To see detailed information on the above 15 Year Crop Insurance History by County, go to","To see detailed information on the above 15 Year Crop Insurance History by County, go to","To see detailed information on the above 15 Year Crop Insurance History by County, go to","To see detailed information on the above 15 Year Crop Insurance History by County, go to","To see detailed information on the above 15 Year Crop Insurance History by County, go to"
RMA’s Summary of Business Application at:,RMA’s Summary of Business Application at:,RMA’s Summary of Business Application at:,http://www3.rma.usda.gov/apps/sob/ and then click on,http://www3.rma.usda.gov/apps/sob/ and then click on,http://www3.rma.usda.gov/apps/sob/ and then click on,http://www3.rma.usda.gov/apps/sob/ and then click on
the “Run Application” button.,the “Run Application” button.,Select the State/County tab and then select the appropriate Year and,Select the State/County tab and then select the appropriate Year and,Select the State/County tab and then select the appropriate Year and,Select the State/County tab and then select the appropriate Year and,Select the State/County tab and then select the appropriate Year and
State to get a listing by County.,State to get a listing by County.,"Select the desired output type – Web Output, Formatted Print, or","Select the desired output type – Web Output, Formatted Print, or","Select the desired output type – Web Output, Formatted Print, or","Select the desired output type – Web Output, Formatted Print, or","Select the desired output type – Web Output, Formatted Print, or"
Download Data to Excel.,Download Data to Excel.,,,,,
,,Risk Management Agency/USDA,Risk Management Agency/USDA,Risk Management Agency/USDA,,
