Name: “Table 1 of 1 on page 5 of 27”,Name: “Table 1 of 1 on page 5 of 27”,Name: “Table 1 of 1 on page 5 of 27”,Name: “Table 1 of 1 on page 5 of 27”,Name: “Table 1 of 1 on page 5 of 27”,Name: “Table 1 of 1 on page 5 of 27”,Name: “Table 1 of 1 on page 5 of 27”,Name: “Table 1 of 1 on page 5 of 27”,Name: “Table 1 of 1 on page 5 of 27”,Name: “Table 1 of 1 on page 5 of 27”,Name: “Table 1 of 1 on page 5 of 27”,Name: “Table 1 of 1 on page 5 of 27”
Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5
,,,,,,,,,,,
"Virginia Violent Index Crime Rate by Offense Type, 1999-2008","Virginia Violent Index Crime Rate by Offense Type, 1999-2008","Virginia Violent Index Crime Rate by Offense Type, 1999-2008","Virginia Violent Index Crime Rate by Offense Type, 1999-2008","Virginia Violent Index Crime Rate by Offense Type, 1999-2008","Virginia Violent Index Crime Rate by Offense Type, 1999-2008","Virginia Violent Index Crime Rate by Offense Type, 1999-2008","Virginia Violent Index Crime Rate by Offense Type, 1999-2008","Virginia Violent Index Crime Rate by Offense Type, 1999-2008","Virginia Violent Index Crime Rate by Offense Type, 1999-2008","Virginia Violent Index Crime Rate by Offense Type, 1999-2008","Virginia Violent Index Crime Rate by Offense Type, 1999-2008"
Source:,DCJS,,,,,,,,,,
,,,Virginia Total Violent Index Crime Rate By Year,Virginia Total Violent Index Crime Rate By Year,Virginia Total Violent Index Crime Rate By Year,Virginia Total Violent Index Crime Rate By Year,Virginia Total Violent Index Crime Rate By Year,Virginia Total Violent Index Crime Rate By Year,Virginia Total Violent Index Crime Rate By Year,Virginia Total Violent Index Crime Rate By Year,
,,320.0,,,,,,,,,
,,280.0,,,,,,,,,
,,240.0,,,,,,,,,
,,200.0,,,,,,,,,
,0,,,,,,,,,,
,",00",160.0,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,1,,,,,,,,,,
,,120.0,,,,,,,,,
,,80.0,,,,,,,,,
,,40.0,,,,,,,,,
,,0.0,,,,,,,,,
,,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
,,,,,,,,Percent Change,Percent Change,Percent Change,Percent Change
,,,,,,,1999-2008,1999-2008,1999-2008,2007-2008,2007-2008
,Total Violent Index Crime Rate,Total Violent Index Crime Rate,Total Violent Index Crime Rate,Total Violent Index Crime Rate,Total Violent Index Crime Rate,Total Violent Index Crime Rate,,-13.3,-13.3,,-5.1
Total violent index crime rates decreased from 1999 to 2008 and from 2007 to 2008.,Total violent index crime rates decreased from 1999 to 2008 and from 2007 to 2008.,Total violent index crime rates decreased from 1999 to 2008 and from 2007 to 2008.,Total violent index crime rates decreased from 1999 to 2008 and from 2007 to 2008.,Total violent index crime rates decreased from 1999 to 2008 and from 2007 to 2008.,Total violent index crime rates decreased from 1999 to 2008 and from 2007 to 2008.,Total violent index crime rates decreased from 1999 to 2008 and from 2007 to 2008.,Total violent index crime rates decreased from 1999 to 2008 and from 2007 to 2008.,Total violent index crime rates decreased from 1999 to 2008 and from 2007 to 2008.,Total violent index crime rates decreased from 1999 to 2008 and from 2007 to 2008.,Total violent index crime rates decreased from 1999 to 2008 and from 2007 to 2008.,Total violent index crime rates decreased from 1999 to 2008 and from 2007 to 2008.
,,Virginia Violent Index Crime Rate By Offense Type and Year,Virginia Violent Index Crime Rate By Offense Type and Year,Virginia Violent Index Crime Rate By Offense Type and Year,Virginia Violent Index Crime Rate By Offense Type and Year,Virginia Violent Index Crime Rate By Offense Type and Year,Virginia Violent Index Crime Rate By Offense Type and Year,Virginia Violent Index Crime Rate By Offense Type and Year,Virginia Violent Index Crime Rate By Offense Type and Year,Virginia Violent Index Crime Rate By Offense Type and Year,Virginia Violent Index Crime Rate By Offense Type and Year
,,30.0,,,,,,,,,
,,25.0,,,,,,,,,
,,20.0,,,,,,,,,
,,15.0,,,,,,,,,
,,10.0,,,,,,,,,
,,5.0,,,,,,,,,
,,0.0,,,,,,,,,
,,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
,,,,,,Murder,Forcible Rape,Forcible Rape,,,
,,,,,,,Percent Change,Percent Change,Percent Change,Percent Change,
,,,,,,1999 - 2008,1999 - 2008,1999 - 2008,2007- 2008,2007- 2008,2007- 2008
,,Murder Rate,Murder Rate,Murder Rate,Murder Rate,-13.0,-13.0,,-11.3,-11.3,
,,Forcible Rape Rate,Forcible Rape Rate,Forcible Rape Rate,Forcible Rape Rate,,-2.6,,,-0.4,
Murder and forcible rape offense rates both decreased from 1999 to 2008 and from 2007 to,Murder and forcible rape offense rates both decreased from 1999 to 2008 and from 2007 to,Murder and forcible rape offense rates both decreased from 1999 to 2008 and from 2007 to,Murder and forcible rape offense rates both decreased from 1999 to 2008 and from 2007 to,Murder and forcible rape offense rates both decreased from 1999 to 2008 and from 2007 to,Murder and forcible rape offense rates both decreased from 1999 to 2008 and from 2007 to,Murder and forcible rape offense rates both decreased from 1999 to 2008 and from 2007 to,Murder and forcible rape offense rates both decreased from 1999 to 2008 and from 2007 to,Murder and forcible rape offense rates both decreased from 1999 to 2008 and from 2007 to,Murder and forcible rape offense rates both decreased from 1999 to 2008 and from 2007 to,Murder and forcible rape offense rates both decreased from 1999 to 2008 and from 2007 to,Murder and forcible rape offense rates both decreased from 1999 to 2008 and from 2007 to
2008.,,,,,,,,,,,
,,,,,,4 of 26,,,,,
