Name: “Table 1 of 1 on page 71 of 78”,Name: “Table 1 of 1 on page 71 of 78”,Name: “Table 1 of 1 on page 71 of 78”,Name: “Table 1 of 1 on page 71 of 78”,Name: “Table 1 of 1 on page 71 of 78”,Name: “Table 1 of 1 on page 71 of 78”,Name: “Table 1 of 1 on page 71 of 78”,Name: “Table 1 of 1 on page 71 of 78”,Name: “Table 1 of 1 on page 71 of 78”,Name: “Table 1 of 1 on page 71 of 78”,Name: “Table 1 of 1 on page 71 of 78”,Name: “Table 1 of 1 on page 71 of 78”,Name: “Table 1 of 1 on page 71 of 78”,Name: “Table 1 of 1 on page 71 of 78”
Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
19704,RURAL RETREAT VOL. FIRE,RURAL RETREAT VOL. FIRE,,,,,,,,,,,
Count,6,4,5,6,1,5,5,9,9,4,5,4,63
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,0,0,0,0,0,1,1,0,1,4
19706,WYTHEVILLE,,,,,,,,,,,,
Count,9,13,13,10,17,16,5,12,14,10,19,11,149
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,2,0,0,0,0,0,0,0,0,0,0,4
19900,COUNTY OF YORK,COUNTY OF YORK,,,,,,,,,,,
Count,539,546,628,617,582,545,611,668,596,641,585,585,"7,143"
Exposures,0,0,0,0,14,0,0,0,0,0,1,0,15
Aid Given,52,56,71,57,70,78,70,94,70,71,64,61,814
51000,Alexandria Fire Department,Alexandria Fire Department,,,,,,,,,,,
Count,"1,367","1,211","1,343","1,259","1,262","1,390","1,456","1,448","1,318","1,290","1,290","1,287","15,921"
Exposures,0,0,0,0,0,0,1,0,0,0,0,0,1
Aid Given,113,111,109,144,140,177,145,146,139,119,141,100,"1,584"
51500,Bedford Vol. Fire Department,Bedford Vol. Fire Department,Bedford Vol. Fire Department,,,,,,,,,,
Count,46,32,38,43,46,45,52,40,64,66,50,60,582
Exposures,0,0,0,0,0,1,0,0,0,0,0,0,1
Aid Given,4,6,4,3,5,4,8,6,9,10,13,13,85
52000,Bristol Fire Department,Bristol Fire Department,,,,,,,,,,,
Count,132,121,150,147,160,134,137,168,166,169,159,146,"1,789"
Exposures,0,0,0,0,0,0,1,0,0,0,0,0,1
Aid Given,1,4,2,1,2,2,1,1,2,5,2,3,26
Page 71 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:54:17 AM
