Name: “Table 1 of 1 on page 40 of 78”,Name: “Table 1 of 1 on page 40 of 78”,Name: “Table 1 of 1 on page 40 of 78”,Name: “Table 1 of 1 on page 40 of 78”,Name: “Table 1 of 1 on page 40 of 78”,Name: “Table 1 of 1 on page 40 of 78”,Name: “Table 1 of 1 on page 40 of 78”,Name: “Table 1 of 1 on page 40 of 78”,Name: “Table 1 of 1 on page 40 of 78”,Name: “Table 1 of 1 on page 40 of 78”,Name: “Table 1 of 1 on page 40 of 78”,Name: “Table 1 of 1 on page 40 of 78”,Name: “Table 1 of 1 on page 40 of 78”,Name: “Table 1 of 1 on page 40 of 78”
Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
10905,MINERAL VOL. FIRE DEPT.,MINERAL VOL. FIRE DEPT.,,,,,,,,,,,
Count,28,34,19,36,34,17,33,30,19,19,20,13,302
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,6,0,0,0,1,2,1,0,0,1,3,15
10907,ZION CROSSROADS VOL. F. D.,ZION CROSSROADS VOL. F. D.,ZION CROSSROADS VOL. F. D.,,,,,,,,,,
Count,11,11,9,21,15,8,11,16,7,15,1,12,137
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,17,10,10,19,15,4,10,10,9,7,9,13,133
11101,KENBRIDGE VOL. FIRE DEPT.,KENBRIDGE VOL. FIRE DEPT.,KENBRIDGE VOL. FIRE DEPT.,,,,,,,,,,
Count,3,8,9,12,8,9,7,7,10,4,6,12,95
Exposures,1,0,0,3,0,0,0,0,3,0,1,0,8
Aid Given,0,0,1,0,1,1,0,0,2,1,0,3,9
11102,MEHERRIN VOL. FIRE DEPT.,MEHERRIN VOL. FIRE DEPT.,MEHERRIN VOL. FIRE DEPT.,,,,,,,,,,
Count,48,26,26,32,27,36,32,32,41,33,36,37,406
Exposures,0,0,0,1,0,2,0,0,0,0,0,0,3
Aid Given,4,2,3,2,3,4,2,10,0,1,3,3,37
11103,VICTORIA FIRE & RESCUE INC.,VICTORIA FIRE & RESCUE INC.,VICTORIA FIRE & RESCUE INC.,,,,,,,,,,
Count,7,6,8,11,9,8,5,8,9,9,9,9,98
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,3,0,1,0,0,0,1,0,0,1,1,8
11301,MADISON FIRE DEPARTMENT,MADISON FIRE DEPARTMENT,MADISON FIRE DEPARTMENT,,,,,,,,,,
Count,28,28,28,31,27,19,34,34,30,40,30,32,361
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,0,1,0,1,0,0,0,1,0,4
Page 40 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:54:03 AM
