Name: “Table 1 of 1 on page 60 of 78”,Name: “Table 1 of 1 on page 60 of 78”,Name: “Table 1 of 1 on page 60 of 78”,Name: “Table 1 of 1 on page 60 of 78”,Name: “Table 1 of 1 on page 60 of 78”,Name: “Table 1 of 1 on page 60 of 78”,Name: “Table 1 of 1 on page 60 of 78”,Name: “Table 1 of 1 on page 60 of 78”,Name: “Table 1 of 1 on page 60 of 78”,Name: “Table 1 of 1 on page 60 of 78”,Name: “Table 1 of 1 on page 60 of 78”,Name: “Table 1 of 1 on page 60 of 78”,Name: “Table 1 of 1 on page 60 of 78”,Name: “Table 1 of 1 on page 60 of 78”
Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
16906,Weber City Fire,,,,,,,,,,,,
Count,5,1,7,9,9,5,13,11,14,6,11,5,96
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,2,0,0,0,0,3,1,1,1,9
16907,Ft. Blackmore Fire,Ft. Blackmore Fire,,,,,,,,,,,
Count,2,2,1,1,0,3,1,1,1,3,0,1,16
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,1,0,0,0,0,0,0,2,0,0,6
17100,Shenandoah County Fire and Res,Shenandoah County Fire and Res,Shenandoah County Fire and Res,,,,,,,,,,
Count,0,0,0,0,0,0,1,0,0,0,0,0,1
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,2,3,5,5,4,8,0,0,0,0,0,33
17109,TOMS BROOK,,,,,,,,,,,,
Count,15,15,20,11,17,18,11,16,15,0,0,0,138
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,33,34,33,29,24,38,39,32,26,0,0,0,288
17112,WOODSTOCK FIRE DEPT.,WOODSTOCK FIRE DEPT.,,,,,,,,,,,
Count,32,24,38,33,30,26,32,37,34,28,34,33,381
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,6,2,6,6,1,4,4,6,9,7,51
17113,CONICVILLE VOL. FIRE DEPT.,CONICVILLE VOL. FIRE DEPT.,CONICVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,19,24,19,20,18,10,8,11,5,12,14,21,181
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,2,2,2,0,0,12,3,1,0,0,1,25
Page 60 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:54:13 AM
