Name: “Table 1 of 1 on page 25 of 78”,Name: “Table 1 of 1 on page 25 of 78”,Name: “Table 1 of 1 on page 25 of 78”,Name: “Table 1 of 1 on page 25 of 78”,Name: “Table 1 of 1 on page 25 of 78”,Name: “Table 1 of 1 on page 25 of 78”,Name: “Table 1 of 1 on page 25 of 78”,Name: “Table 1 of 1 on page 25 of 78”,Name: “Table 1 of 1 on page 25 of 78”,Name: “Table 1 of 1 on page 25 of 78”,Name: “Table 1 of 1 on page 25 of 78”,Name: “Table 1 of 1 on page 25 of 78”,Name: “Table 1 of 1 on page 25 of 78”,Name: “Table 1 of 1 on page 25 of 78”
Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
06702,BURNT CHIMNEY VOL. FIRE DEPT.,BURNT CHIMNEY VOL. FIRE DEPT.,BURNT CHIMNEY VOL. FIRE DEPT.,,,,,,,,,,
Count,14,5,8,11,6,14,8,8,11,9,18,9,121
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,1,2,1,2,2,0,1,0,2,12
06703,CALLAWAY VOL. FIRE DEPT.,CALLAWAY VOL. FIRE DEPT.,CALLAWAY VOL. FIRE DEPT.,,,,,,,,,,
Count,4,4,6,5,3,4,7,2,0,1,0,3,39
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,0,1,0,2,0,2,0,2,2,1,12
06704,FERRUM VOL. FIRE DEPT.,FERRUM VOL. FIRE DEPT.,,,,,,,,,,,
Count,4,2,6,7,4,11,5,4,4,7,11,9,74
Exposures,0,0,1,0,0,0,0,0,0,0,0,0,1
Aid Given,3,2,1,2,3,1,4,6,0,1,2,0,25
06705,FORK MOUNTAIN VOL. FIRE,FORK MOUNTAIN VOL. FIRE,,,,,,,,,,,
Count,1,4,3,4,5,2,4,7,2,2,4,8,46
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,0,4,8,4,2,4,3,0,3,0,1,32
06706,Glade Hill Fire Dept.,Glade Hill Fire Dept.,,,,,,,,,,,
Count,4,2,4,11,2,6,4,7,4,0,3,4,51
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,4,4,3,2,1,1,3,2,0,1,1,27
06707,ROCKY MOUNT FIRE,ROCKY MOUNT FIRE,,,,,,,,,,,
Count,17,19,9,17,26,28,23,32,19,18,36,25,269
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,8,11,3,3,3,0,0,0,1,0,1,34
Page 25 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:53:58 AM
