Name: “Table 1 of 1 on page 15 of 78”,Name: “Table 1 of 1 on page 15 of 78”,Name: “Table 1 of 1 on page 15 of 78”,Name: “Table 1 of 1 on page 15 of 78”,Name: “Table 1 of 1 on page 15 of 78”,Name: “Table 1 of 1 on page 15 of 78”,Name: “Table 1 of 1 on page 15 of 78”,Name: “Table 1 of 1 on page 15 of 78”,Name: “Table 1 of 1 on page 15 of 78”,Name: “Table 1 of 1 on page 15 of 78”,Name: “Table 1 of 1 on page 15 of 78”,Name: “Table 1 of 1 on page 15 of 78”,Name: “Table 1 of 1 on page 15 of 78”,Name: “Table 1 of 1 on page 15 of 78”
Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
02902,DILLWYN VOL. FIRE DEPT.,DILLWYN VOL. FIRE DEPT.,,,,,,,,,,,
Count,11,14,10,4,4,8,5,15,11,12,18,8,120
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
02904,TOGA VOL. FIRE DEPT.,TOGA VOL. FIRE DEPT.,,,,,,,,,,,
Count,0,0,0,7,2,5,1,5,5,4,5,1,35
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,3,1,4,2,0,2,0,1,0,13
03110,ALTAVISTA VOL. FIRE,ALTAVISTA VOL. FIRE,,,,,,,,,,,
Count,18,17,9,17,14,16,21,12,15,16,20,13,188
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
03111,BROOKNEAL VOL. FIRE DEPT.,BROOKNEAL VOL. FIRE DEPT.,BROOKNEAL VOL. FIRE DEPT.,,,,,,,,,,
Count,14,12,8,9,9,5,9,4,14,6,12,7,109
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,2,2,2,0,0,1,0,0,2,0,10
03112,BROOKVILLE VOL. FIRE DEPT.,BROOKVILLE VOL. FIRE DEPT.,BROOKVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,16,22,21,26,34,36,27,25,16,31,32,60,346
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,1,0,0,0,1,2,4,3,2,5,4,25
03113,CONCORD VOL. FIRE DEPT.,CONCORD VOL. FIRE DEPT.,,,,,,,,,,,
Count,13,15,10,9,13,12,12,17,15,14,20,23,173
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,1,1,0,0,0,0,0,0,1,0,0,9
Page 15 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:53:55 AM
