Name: “Table 1 of 1 on page 37 of 78”,Name: “Table 1 of 1 on page 37 of 78”,Name: “Table 1 of 1 on page 37 of 78”,Name: “Table 1 of 1 on page 37 of 78”,Name: “Table 1 of 1 on page 37 of 78”,Name: “Table 1 of 1 on page 37 of 78”,Name: “Table 1 of 1 on page 37 of 78”,Name: “Table 1 of 1 on page 37 of 78”,Name: “Table 1 of 1 on page 37 of 78”,Name: “Table 1 of 1 on page 37 of 78”,Name: “Table 1 of 1 on page 37 of 78”,Name: “Table 1 of 1 on page 37 of 78”,Name: “Table 1 of 1 on page 37 of 78”,Name: “Table 1 of 1 on page 37 of 78”
Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
10505,DRYDEN VOL. FIRE DEPT.,DRYDEN VOL. FIRE DEPT.,,,,,,,,,,,
Count,8,3,4,4,4,2,2,0,4,6,0,3,40
Exposures,3,0,0,0,0,0,1,0,1,2,0,0,7
Aid Given,1,0,0,0,1,0,3,1,0,0,1,4,11
10508,Thomas Walker Vol Fire Dept #2,Thomas Walker Vol Fire Dept #2,Thomas Walker Vol Fire Dept #2,,,,,,,,,,
Count,0,0,0,0,0,1,2,1,0,0,0,1,5
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,1,0,1
10511,BLACKWATER VOL. FIRE DEPT.,BLACKWATER VOL. FIRE DEPT.,BLACKWATER VOL. FIRE DEPT.,,,,,,,,,,
Count,2,1,2,15,1,0,0,0,2,1,6,0,30
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
10701,Leesburg Volunteer Fire Compan,Leesburg Volunteer Fire Compan,Leesburg Volunteer Fire Compan,,,,,,,,,,
Count,142,128,127,162,129,206,211,186,154,184,162,159,"1,950"
Exposures,0,1,0,0,0,0,0,0,0,0,0,0,1
Aid Given,5,4,5,4,7,4,6,10,9,8,6,11,79
10703,MIDDLEBURG VOL. FIRE DEPT.,MIDDLEBURG VOL. FIRE DEPT.,MIDDLEBURG VOL. FIRE DEPT.,,,,,,,,,,
Count,15,24,26,11,17,17,17,17,16,14,28,15,217
Exposures,0,0,0,0,0,0,1,0,0,0,0,0,1
Aid Given,4,3,6,6,6,4,3,4,7,5,5,2,55
10704,ROUND HILL VOL. FIRE DEPT.,ROUND HILL VOL. FIRE DEPT.,ROUND HILL VOL. FIRE DEPT.,,,,,,,,,,
Count,25,18,22,20,21,12,10,22,22,13,16,37,238
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,14,8,14,11,8,12,4,5,5,4,5,4,94
Page 37 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:54:02 AM
