Name: “Table 1 of 1 on page 36 of 78”,Name: “Table 1 of 1 on page 36 of 78”,Name: “Table 1 of 1 on page 36 of 78”,Name: “Table 1 of 1 on page 36 of 78”,Name: “Table 1 of 1 on page 36 of 78”,Name: “Table 1 of 1 on page 36 of 78”,Name: “Table 1 of 1 on page 36 of 78”,Name: “Table 1 of 1 on page 36 of 78”,Name: “Table 1 of 1 on page 36 of 78”,Name: “Table 1 of 1 on page 36 of 78”,Name: “Table 1 of 1 on page 36 of 78”,Name: “Table 1 of 1 on page 36 of 78”,Name: “Table 1 of 1 on page 36 of 78”,Name: “Table 1 of 1 on page 36 of 78”
Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
10103,WEST POINT VOL. FIRE DEPT.,WEST POINT VOL. FIRE DEPT.,WEST POINT VOL. FIRE DEPT.,,,,,,,,,,
Count,61,74,106,2,69,74,74,71,75,76,56,49,787
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,3,0,1,0,0,0,2,0,0,0,6
10306,WHITE STONE VOL. FIRE DEPT.,WHITE STONE VOL. FIRE DEPT.,WHITE STONE VOL. FIRE DEPT.,,,,,,,,,,
Count,9,8,4,2,2,7,10,11,11,6,5,5,80
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,0,1,0,1,0,3,0,0,1,1,9
10307,UPPER LANCASTER VOL. FIRE,UPPER LANCASTER VOL. FIRE,UPPER LANCASTER VOL. FIRE,,,,,,,,,,
Count,9,4,3,8,6,5,5,6,9,5,8,12,80
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,1,0,0,0,0,1,0,0,0,3
10501,JONESVILLE VOL. FIRE DEPT.,JONESVILLE VOL. FIRE DEPT.,JONESVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,4,4,5,7,7,6,5,2,3,4,2,4,53
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
10503,PENNINGTON GAP VOL. FIRE,PENNINGTON GAP VOL. FIRE,PENNINGTON GAP VOL. FIRE,,,,,,,,,,
Count,7,6,8,16,8,11,2,4,2,1,3,6,74
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,2,1,2,3,1,2,0,2,3,0,1,19
10504,Thomas Walker Vol Fire Dept #1,Thomas Walker Vol Fire Dept #1,Thomas Walker Vol Fire Dept #1,,,,,,,,,,
Count,5,5,6,4,2,3,6,0,2,3,3,8,47
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,0,0,0,1,0,0,0,1,0,3
Page 36 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:54:01 AM
