Name: “Table 1 of 1 on page 54 of 78”,Name: “Table 1 of 1 on page 54 of 78”,Name: “Table 1 of 1 on page 54 of 78”,Name: “Table 1 of 1 on page 54 of 78”,Name: “Table 1 of 1 on page 54 of 78”,Name: “Table 1 of 1 on page 54 of 78”,Name: “Table 1 of 1 on page 54 of 78”,Name: “Table 1 of 1 on page 54 of 78”,Name: “Table 1 of 1 on page 54 of 78”,Name: “Table 1 of 1 on page 54 of 78”,Name: “Table 1 of 1 on page 54 of 78”,Name: “Table 1 of 1 on page 54 of 78”,Name: “Table 1 of 1 on page 54 of 78”,Name: “Table 1 of 1 on page 54 of 78”
Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
15506,PULASKI VOL. FIRE DEPT.,PULASKI VOL. FIRE DEPT.,,,,,,,,,,,
Count,33,21,26,23,20,30,35,28,25,20,25,33,319
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,1,0,1
15507,SNOWVILLE FIRE DEPT.,SNOWVILLE FIRE DEPT.,,,,,,,,,,,
Count,3,2,2,6,2,8,9,5,3,4,2,2,48
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,1,2,0,3
15508,TWIN COMMUNITY VOL. FIRE,TWIN COMMUNITY VOL. FIRE,TWIN COMMUNITY VOL. FIRE,,,,,,,,,,
Count,1,0,4,3,2,3,2,7,3,3,8,10,46
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,1,0,2,0,0,0,0,1,1,6
15701,Company 1,,,,,,,,,,,,
Count,7,2,4,4,0,5,6,13,3,8,3,3,58
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,16,3,10,12,1,5,4,3,6,3,3,10,76
15702,SPERRYVILLE VOL. FIRE DEPT.,SPERRYVILLE VOL. FIRE DEPT.,SPERRYVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,5,4,7,10,9,6,13,4,7,8,4,4,81
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,5,4,4,2,3,12,10,7,5,6,8,70
15703,AMISSVILLE VOLUNTEER FIRE &,AMISSVILLE VOLUNTEER FIRE &,AMISSVILLE VOLUNTEER FIRE &,,,,,,,,,,
Count,0,0,21,23,19,23,24,23,20,10,22,22,207
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,13,21,12,11,21,21,6,5,12,12,134
Page 54 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:54:11 AM
