Name: “Table 1 of 1 on page 26 of 78”,Name: “Table 1 of 1 on page 26 of 78”,Name: “Table 1 of 1 on page 26 of 78”,Name: “Table 1 of 1 on page 26 of 78”,Name: “Table 1 of 1 on page 26 of 78”,Name: “Table 1 of 1 on page 26 of 78”,Name: “Table 1 of 1 on page 26 of 78”,Name: “Table 1 of 1 on page 26 of 78”,Name: “Table 1 of 1 on page 26 of 78”,Name: “Table 1 of 1 on page 26 of 78”,Name: “Table 1 of 1 on page 26 of 78”,Name: “Table 1 of 1 on page 26 of 78”,Name: “Table 1 of 1 on page 26 of 78”,Name: “Table 1 of 1 on page 26 of 78”
Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
06708,SCRUGGS VOL. FIRE DEPT.,SCRUGGS VOL. FIRE DEPT.,,,,,,,,,,,
Count,12,3,8,9,13,6,14,14,3,7,6,7,102
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,3,0,2,1,0,0,3,1,0,3,3,21
06709,Smith Mountain Dock & Lodge,Smith Mountain Dock & Lodge,Smith Mountain Dock & Lodge,,,,,,,,,,
Count,9,6,11,20,32,26,48,50,13,23,10,10,258
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,6,4,6,5,8,13,1,3,2,3,0,51
06710,SNOW CREEK VOL. FIRE DEPT.,SNOW CREEK VOL. FIRE DEPT.,SNOW CREEK VOL. FIRE DEPT.,,,,,,,,,,
Count,7,2,3,10,3,2,3,4,3,4,3,5,49
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,2,1,2,1,0,1,0,0,1,9
06900,Frederick County Fire and Resc,Frederick County Fire and Resc,Frederick County Fire and Resc,,,,,,,,,,
Count,7,12,17,22,21,20,20,32,17,21,17,23,229
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,51,35,57,49,70,72,71,61,46,44,64,38,658
06911,Stephens City,,,,,,,,,,,,
Count,141,136,138,129,62,163,86,139,6,70,0,90,"1,160"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,10,11,10,10,9,17,6,10,1,9,0,11,104
06912,Middletown,,,,,,,,,,,,
Count,28,28,44,34,40,31,42,30,32,40,28,26,403
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,39,46,49,45,56,65,53,59,47,55,68,35,617
Page 26 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:53:58 AM
