Name: “Table 1 of 1 on page 45 of 78”,Name: “Table 1 of 1 on page 45 of 78”,Name: “Table 1 of 1 on page 45 of 78”,Name: “Table 1 of 1 on page 45 of 78”,Name: “Table 1 of 1 on page 45 of 78”,Name: “Table 1 of 1 on page 45 of 78”,Name: “Table 1 of 1 on page 45 of 78”,Name: “Table 1 of 1 on page 45 of 78”,Name: “Table 1 of 1 on page 45 of 78”,Name: “Table 1 of 1 on page 45 of 78”,Name: “Table 1 of 1 on page 45 of 78”,Name: “Table 1 of 1 on page 45 of 78”,Name: “Table 1 of 1 on page 45 of 78”,Name: “Table 1 of 1 on page 45 of 78”
Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
13115,CAPE CHARLES VOL. FIRE DEPT.,CAPE CHARLES VOL. FIRE DEPT.,CAPE CHARLES VOL. FIRE DEPT.,,,,,,,,,,
Count,3,2,3,4,2,3,9,7,5,4,1,2,45
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,7,4,5,6,5,8,1,4,11,2,5,61
13116,"Northampton Fire & Rescue, Inc","Northampton Fire & Rescue, Inc","Northampton Fire & Rescue, Inc",,,,,,,,,,
Count,7,2,4,5,7,5,8,4,6,2,7,4,61
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,3,6,2,1,0,5,0,1,1,2,2,27
13117,EASTVILLE VOL. FIRE CO. INC.,EASTVILLE VOL. FIRE CO. INC.,EASTVILLE VOL. FIRE CO. INC.,,,,,,,,,,
Count,6,8,0,0,0,7,5,4,4,11,4,5,54
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,5,0,0,0,0,12,4,5,4,4,6,48
13302,CALLAO VOL. FIRE DEPT.,CALLAO VOL. FIRE DEPT.,,,,,,,,,,,
Count,0,0,0,0,0,0,0,0,1,9,21,10,41
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,1,3,1,5
13502,BURKEVILLE VOL. FIRE DEPT.,BURKEVILLE VOL. FIRE DEPT.,BURKEVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,27,21,34,20,11,21,23,27,20,20,15,31,270
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,5,3,5,6,4,7,3,0,3,3,5,52
13503,CREWE FIRE DEPT.,CREWE FIRE DEPT.,,,,,,,,,,,
Count,14,9,9,7,12,10,10,7,2,10,15,9,114
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,2,8,8,3,3,5,6,8,2,1,2,54
Page 45 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:54:05 AM
