Name: “Table 1 of 1 on page 39 of 78”,Name: “Table 1 of 1 on page 39 of 78”,Name: “Table 1 of 1 on page 39 of 78”,Name: “Table 1 of 1 on page 39 of 78”,Name: “Table 1 of 1 on page 39 of 78”,Name: “Table 1 of 1 on page 39 of 78”,Name: “Table 1 of 1 on page 39 of 78”,Name: “Table 1 of 1 on page 39 of 78”,Name: “Table 1 of 1 on page 39 of 78”,Name: “Table 1 of 1 on page 39 of 78”,Name: “Table 1 of 1 on page 39 of 78”,Name: “Table 1 of 1 on page 39 of 78”,Name: “Table 1 of 1 on page 39 of 78”,Name: “Table 1 of 1 on page 39 of 78”
Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
10711,STERLING PARK VOL. FIRE DEPT.,STERLING PARK VOL. FIRE DEPT.,STERLING PARK VOL. FIRE DEPT.,,,,,,,,,,
Count,255,221,224,223,254,240,256,278,248,258,289,258,"3,004"
Exposures,0,0,0,0,0,0,0,0,0,0,1,0,1
Aid Given,10,7,10,11,12,11,7,11,18,17,6,9,129
10712,LOVETTSVILLE VOL. FIRE DEPT.,LOVETTSVILLE VOL. FIRE DEPT.,LOVETTSVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,2,0,0,0,0,0,0,0,0,0,0,0,2
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
10716,NEERSVILLE VOL. VOL. FIRE,NEERSVILLE VOL. VOL. FIRE,NEERSVILLE VOL. VOL. FIRE,,,,,,,,,,
Count,11,8,12,6,11,9,10,10,11,7,8,3,106
Exposures,0,0,0,0,0,0,0,0,0,0,0,1,1
Aid Given,2,7,2,3,4,6,2,4,7,4,4,6,51
10902,HOLLY GROVE FIRE DEPT.,HOLLY GROVE FIRE DEPT.,,,,,,,,,,,
Count,0,1,0,0,0,0,0,0,0,8,13,15,37
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,2,3,2,7
10903,LOCUST CREEK VOL. FIRE DEPT.,LOCUST CREEK VOL. FIRE DEPT.,LOCUST CREEK VOL. FIRE DEPT.,,,,,,,,,,
Count,1,0,0,1,15,15,15,15,10,15,1,4,92
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,1,1,4,3,0,1,0,1,11
10904,LOUISA VOL. FIRE DEPT.,LOUISA VOL. FIRE DEPT.,,,,,,,,,,,
Count,19,22,21,13,19,18,14,15,7,22,9,18,197
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,18,21,10,32,21,4,15,24,20,9,16,13,203
Page 39 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:54:03 AM
