Name: “Table 1 of 1 on page 57 of 78”,Name: “Table 1 of 1 on page 57 of 78”,Name: “Table 1 of 1 on page 57 of 78”,Name: “Table 1 of 1 on page 57 of 78”,Name: “Table 1 of 1 on page 57 of 78”,Name: “Table 1 of 1 on page 57 of 78”,Name: “Table 1 of 1 on page 57 of 78”,Name: “Table 1 of 1 on page 57 of 78”,Name: “Table 1 of 1 on page 57 of 78”,Name: “Table 1 of 1 on page 57 of 78”,Name: “Table 1 of 1 on page 57 of 78”,Name: “Table 1 of 1 on page 57 of 78”,Name: “Table 1 of 1 on page 57 of 78”,Name: “Table 1 of 1 on page 57 of 78”
Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
16502,BERGTON VOL. FIRE CO.,BERGTON VOL. FIRE CO.,,,,,,,,,,,
Count,2,0,1,4,1,1,1,1,0,3,1,1,16
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,1,4,8,6,2,4,1,4,6,6,2,48
16503,Elkton Fire Company,Elkton Fire Company,,,,,,,,,,,
Count,49,50,53,3,39,63,64,48,68,48,2,58,545
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,19,11,10,1,6,11,13,23,1,3,0,4,102
16505,Broadway Vol. Fire Dept.,Broadway Vol. Fire Dept.,,,,,,,,,,,
Count,27,21,21,24,32,40,26,34,29,25,32,39,350
Exposures,1,0,0,0,1,0,0,0,0,0,0,0,2
Aid Given,6,6,8,11,8,4,13,9,9,8,7,9,98
16506,TIMBERVILLE VOL. FIRE DEPT.,TIMBERVILLE VOL. FIRE DEPT.,TIMBERVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,22,18,24,19,21,26,23,18,20,21,10,23,245
Exposures,0,0,0,0,1,0,0,0,0,0,0,0,1
Aid Given,7,2,2,9,5,5,9,6,3,3,4,5,60
16508,MCGAHEYSVILLE VOL. FIRE,MCGAHEYSVILLE VOL. FIRE,MCGAHEYSVILLE VOL. FIRE,,,,,,,,,,
Count,9,0,0,20,22,21,22,17,16,28,20,36,211
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,12,13,7,26,26,11,3,10,8,22,23,18,179
16515,Bridgewater Fire Company,Bridgewater Fire Company,,,,,,,,,,,
Count,41,42,39,42,53,44,32,38,51,54,67,46,549
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,20,13,15,34,12,10,1,14,13,19,4,20,175
Page 57 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:54:12 AM
