Name: “Table 1 of 1 on page 10 of 78”,Name: “Table 1 of 1 on page 10 of 78”,Name: “Table 1 of 1 on page 10 of 78”,Name: “Table 1 of 1 on page 10 of 78”,Name: “Table 1 of 1 on page 10 of 78”,Name: “Table 1 of 1 on page 10 of 78”,Name: “Table 1 of 1 on page 10 of 78”,Name: “Table 1 of 1 on page 10 of 78”,Name: “Table 1 of 1 on page 10 of 78”,Name: “Table 1 of 1 on page 10 of 78”,Name: “Table 1 of 1 on page 10 of 78”,Name: “Table 1 of 1 on page 10 of 78”,Name: “Table 1 of 1 on page 10 of 78”,Name: “Table 1 of 1 on page 10 of 78”
Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
01903,HARDY VOL. FIRE DEPT.,HARDY VOL. FIRE DEPT.,,,,,,,,,,,
Count,7,6,7,8,8,2,5,9,7,8,11,8,86
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,3,1,2,1,3,2,1,1,3,18
01904,HUDDLESTON VOL. FIRE DEPT.,HUDDLESTON VOL. FIRE DEPT.,HUDDLESTON VOL. FIRE DEPT.,,,,,,,,,,
Count,10,10,7,7,7,4,9,4,6,3,8,10,85
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,1,0,2,0,1,2,1,0,0,0,2,11
01905,MONETA FIRE DEPARTMENT,MONETA FIRE DEPARTMENT,MONETA FIRE DEPARTMENT,,,,,,,,,,
Count,9,9,6,11,0,0,2,10,9,16,3,0,75
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,6,2,3,0,0,0,7,9,2,1,0,34
01907,MONTVALE VOL. FIRE DEPT.,MONTVALE VOL. FIRE DEPT.,MONTVALE VOL. FIRE DEPT.,,,,,,,,,,
Count,9,7,7,8,11,12,4,8,7,13,9,11,106
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,3,1,5,1,3,1,2,1,3,3,25
01908,STEWARTSVILLE VOL. FIRE,STEWARTSVILLE VOL. FIRE,,,,,,,,,,,
Count,16,16,17,19,12,14,15,10,11,10,23,22,185
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,1,1,1,1,1,10,0,4,4,3,5,34
01910,BIG ISLAND VOL. FIRE DEPT.,BIG ISLAND VOL. FIRE DEPT.,BIG ISLAND VOL. FIRE DEPT.,,,,,,,,,,
Count,4,6,3,10,4,14,7,7,8,10,12,18,103
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,1,4,2,1,2,3,2,2,3,1,24
Page 10 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:53:53 AM
