Name: “Table 1 of 1 on page 18 of 78”,Name: “Table 1 of 1 on page 18 of 78”,Name: “Table 1 of 1 on page 18 of 78”,Name: “Table 1 of 1 on page 18 of 78”,Name: “Table 1 of 1 on page 18 of 78”,Name: “Table 1 of 1 on page 18 of 78”,Name: “Table 1 of 1 on page 18 of 78”,Name: “Table 1 of 1 on page 18 of 78”,Name: “Table 1 of 1 on page 18 of 78”,Name: “Table 1 of 1 on page 18 of 78”,Name: “Table 1 of 1 on page 18 of 78”,Name: “Table 1 of 1 on page 18 of 78”,Name: “Table 1 of 1 on page 18 of 78”,Name: “Table 1 of 1 on page 18 of 78”
Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18,Table: 18
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
03701,BACON DISTRICT VOL. FIRE,BACON DISTRICT VOL. FIRE,BACON DISTRICT VOL. FIRE,,,,,,,,,,
Count,7,5,8,10,4,9,8,6,5,10,4,11,87
Exposures,0,0,0,0,0,0,0,0,0,0,0,1,1
Aid Given,8,1,5,6,0,0,2,1,0,2,1,0,26
03702,CHARLOTTE CT. HOUSE VFD.,CHARLOTTE CT. HOUSE VFD.,CHARLOTTE CT. HOUSE VFD.,,,,,,,,,,
Count,2,1,1,0,3,1,1,2,3,3,4,4,25
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,0,1,0,0,0,1,0,1,0,0,5
03704,Drake Branch Vol. Fire Dept.,Drake Branch Vol. Fire Dept.,,,,,,,,,,,
Count,4,1,3,6,0,2,5,3,1,3,6,1,35
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,2,5,1,2,1,1,1,0,4,1,6,27
03707,RED HOUSE VOL. FIRE DEPT.,RED HOUSE VOL. FIRE DEPT.,RED HOUSE VOL. FIRE DEPT.,,,,,,,,,,
Count,4,0,2,1,4,3,0,2,1,1,2,0,20
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,1,1,0,0,0,0,2
04100,Chesterfield Fire & EMS,Chesterfield Fire & EMS,,,,,,,,,,,
Count,"2,072","1,776","1,942","2,004","1,977","2,058","2,186","2,100","2,019","2,200","2,099","2,226","24,659"
Exposures,0,0,0,0,0,0,1,0,0,0,0,0,1
Aid Given,2,7,9,11,8,9,12,8,9,11,10,0,96
04301,JOHN H. ENDERS VOL. FIRE,JOHN H. ENDERS VOL. FIRE,JOHN H. ENDERS VOL. FIRE,,,,,,,,,,
Count,17,17,14,17,17,18,20,12,20,16,22,8,198
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,10,10,7,7,13,5,10,7,9,8,8,8,102
Page 18 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:53:55 AM
