Name: “Table 1 of 1 on page 67 of 78”,Name: “Table 1 of 1 on page 67 of 78”,Name: “Table 1 of 1 on page 67 of 78”,Name: “Table 1 of 1 on page 67 of 78”,Name: “Table 1 of 1 on page 67 of 78”,Name: “Table 1 of 1 on page 67 of 78”,Name: “Table 1 of 1 on page 67 of 78”,Name: “Table 1 of 1 on page 67 of 78”,Name: “Table 1 of 1 on page 67 of 78”,Name: “Table 1 of 1 on page 67 of 78”,Name: “Table 1 of 1 on page 67 of 78”,Name: “Table 1 of 1 on page 67 of 78”,Name: “Table 1 of 1 on page 67 of 78”,Name: “Table 1 of 1 on page 67 of 78”
Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
18512,CLEARFORK VOL. FIRE DEPT.,CLEARFORK VOL. FIRE DEPT.,CLEARFORK VOL. FIRE DEPT.,,,,,,,,,,
Count,1,0,2,1,1,0,2,1,0,0,2,1,11
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,1,0,1,0,2
18706,LINDEN VOL. FIRE DEPT.,LINDEN VOL. FIRE DEPT.,,,,,,,,,,,
Count,0,1,14,0,33,42,30,21,0,0,0,0,141
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,3,11,0,14,10,12,7,0,0,0,0,58
18707,N. WARREN CO FIRE & RESCUE,N. WARREN CO FIRE & RESCUE,N. WARREN CO FIRE & RESCUE,,,,,,,,,,
Count,4,27,33,41,50,50,46,38,51,56,46,28,470
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,37,23,18,5,24,22,23,3,0,1,33,195
19104,GLADE SPRING VOL. FIRE DEPT.,GLADE SPRING VOL. FIRE DEPT.,GLADE SPRING VOL. FIRE DEPT.,,,,,,,,,,
Count,5,6,7,18,7,9,14,12,4,10,10,9,111
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,1,0,0,0,1
19105,MEADOWVIEW VOL. FIRE DEPT.,MEADOWVIEW VOL. FIRE DEPT.,MEADOWVIEW VOL. FIRE DEPT.,,,,,,,,,,
Count,15,13,8,14,10,11,16,16,12,13,16,10,154
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,0,2,1,0,0,0,0,0,2,2,9
19108,CLINCH MOUNTIAN VOL. FIRE,CLINCH MOUNTIAN VOL. FIRE,CLINCH MOUNTIAN VOL. FIRE,,,,,,,,,,
Count,1,2,0,1,3,1,5,3,3,3,1,2,25
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,0,0,2,0,0,0,1,1,0,5
Page 67 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:54:15 AM
