Name: “Table 1 of 1 on page 48 of 78”,Name: “Table 1 of 1 on page 48 of 78”,Name: “Table 1 of 1 on page 48 of 78”,Name: “Table 1 of 1 on page 48 of 78”,Name: “Table 1 of 1 on page 48 of 78”,Name: “Table 1 of 1 on page 48 of 78”,Name: “Table 1 of 1 on page 48 of 78”,Name: “Table 1 of 1 on page 48 of 78”,Name: “Table 1 of 1 on page 48 of 78”,Name: “Table 1 of 1 on page 48 of 78”,Name: “Table 1 of 1 on page 48 of 78”,Name: “Table 1 of 1 on page 48 of 78”,Name: “Table 1 of 1 on page 48 of 78”,Name: “Table 1 of 1 on page 48 of 78”
Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
14109,FAIRYSTONE VOL. FIRE DEPT.,FAIRYSTONE VOL. FIRE DEPT.,FAIRYSTONE VOL. FIRE DEPT.,,,,,,,,,,
Count,2,6,6,5,4,2,4,6,5,2,4,7,53
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,0,0,0,0,1,0,0,0,0,2
14110,PATRICK SPRINGS FIRE DEPT.,PATRICK SPRINGS FIRE DEPT.,PATRICK SPRINGS FIRE DEPT.,,,,,,,,,,
Count,10,14,6,9,11,9,11,9,7,7,6,9,108
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,1,1,0,0,0,0,0,0,0,3
14301,RICEVILLE/JAVA,RICEVILLE/JAVA,,,,,,,,,,,
Count,2,4,4,5,3,2,6,1,1,1,6,10,45
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,0,1,1,0,1,0,0,1,1,6
14302,HURT Volunteer Fire Department,HURT Volunteer Fire Department,HURT Volunteer Fire Department,,,,,,,,,,
Count,16,15,6,12,10,9,12,7,9,13,10,28,147
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,2,3,1,0,1,4,1,4,2,19
14303,RENAN,,,,,,,,,,,,
Count,1,4,1,3,4,5,5,3,4,5,7,5,47
Exposures,0,0,0,1,0,0,0,0,0,0,0,0,1
Aid Given,1,1,0,0,0,1,0,1,1,2,2,1,10
14305,TUNSTALL VOL. FIRE & RESCUE,TUNSTALL VOL. FIRE & RESCUE,TUNSTALL VOL. FIRE & RESCUE,,,,,,,,,,
Count,31,35,31,45,36,43,47,39,39,51,36,44,477
Exposures,0,0,0,0,0,0,0,0,0,1,0,0,1
Aid Given,22,11,21,18,17,9,17,15,7,19,4,11,171
Page 48 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:54:07 AM
