Name: “Table 1 of 1 on page 47 of 78”,Name: “Table 1 of 1 on page 47 of 78”,Name: “Table 1 of 1 on page 47 of 78”,Name: “Table 1 of 1 on page 47 of 78”,Name: “Table 1 of 1 on page 47 of 78”,Name: “Table 1 of 1 on page 47 of 78”,Name: “Table 1 of 1 on page 47 of 78”,Name: “Table 1 of 1 on page 47 of 78”,Name: “Table 1 of 1 on page 47 of 78”,Name: “Table 1 of 1 on page 47 of 78”,Name: “Table 1 of 1 on page 47 of 78”,Name: “Table 1 of 1 on page 47 of 78”,Name: “Table 1 of 1 on page 47 of 78”,Name: “Table 1 of 1 on page 47 of 78”
Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47,Table: 47
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
14102,CCDF VOL. FIRE DEPT.,CCDF VOL. FIRE DEPT.,,,,,,,,,,,
Count,3,2,1,6,10,9,4,3,4,4,5,6,57
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,2,1,0,0,0,2,1,0,0,7
14104,MEADOWS OF DAN VOL. FIRE,MEADOWS OF DAN VOL. FIRE,MEADOWS OF DAN VOL. FIRE,,,,,,,,,,
Count,1,1,3,2,3,5,4,8,5,6,5,5,48
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,1,1,0,0,2,0,0,0,1,6
14105,MOOREFIELD STORE VOL. FIRE,MOOREFIELD STORE VOL. FIRE,MOOREFIELD STORE VOL. FIRE,,,,,,,,,,
Count,2,2,1,1,1,2,3,2,0,2,4,4,24
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,2,0,0,0,0,0,0,0,1,3
14106,STUART VOL. FIRE DEPT.,STUART VOL. FIRE DEPT.,,,,,,,,,,,
Count,8,8,6,7,8,8,11,12,6,6,5,5,90
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,3,1,1,0,6,2,3,2,1,1,2,24
14107,PATRICK-HENRY VOL. FIRE DEPT.,PATRICK-HENRY VOL. FIRE DEPT.,PATRICK-HENRY VOL. FIRE DEPT.,,,,,,,,,,
Count,27,19,18,24,27,37,24,40,30,26,23,31,326
Exposures,0,0,0,0,0,0,0,0,0,0,0,2,2
Aid Given,0,4,3,0,0,0,0,2,1,0,0,1,11
14108,WOOLWINE VOL. FIRE DEPT.,WOOLWINE VOL. FIRE DEPT.,WOOLWINE VOL. FIRE DEPT.,,,,,,,,,,
Count,10,5,4,6,5,3,6,4,6,9,5,5,68
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,1,1,2,0,1,1,1,0,1,1,12
Page 47 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:54:07 AM
