Name: “Table 1 of 1 on page 30 of 78”,Name: “Table 1 of 1 on page 30 of 78”,Name: “Table 1 of 1 on page 30 of 78”,Name: “Table 1 of 1 on page 30 of 78”,Name: “Table 1 of 1 on page 30 of 78”,Name: “Table 1 of 1 on page 30 of 78”,Name: “Table 1 of 1 on page 30 of 78”,Name: “Table 1 of 1 on page 30 of 78”,Name: “Table 1 of 1 on page 30 of 78”,Name: “Table 1 of 1 on page 30 of 78”,Name: “Table 1 of 1 on page 30 of 78”,Name: “Table 1 of 1 on page 30 of 78”,Name: “Table 1 of 1 on page 30 of 78”,Name: “Table 1 of 1 on page 30 of 78”
Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30,Table: 30
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
07702,FRIES VOL. FIRE DEPT.,FRIES VOL. FIRE DEPT.,,,,,,,,,,,
Count,5,3,1,4,0,2,4,3,4,1,1,10,38
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,0,0,1,0,0,0,0,0,0,1,4
07703,INDEPENDENCE VOL. FIRE DEPT.,INDEPENDENCE VOL. FIRE DEPT.,INDEPENDENCE VOL. FIRE DEPT.,,,,,,,,,,
Count,4,4,4,12,10,5,3,7,10,2,7,3,71
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,6,2,6,3,2,1,0,5,1,1,0,34
07706,RUGBY FIRE DEPT.,RUGBY FIRE DEPT.,,,,,,,,,,,
Count,2,1,2,2,2,1,0,0,0,0,0,0,10
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
07901,RUCKERSVILLE VOL. FIRE DEPT.,RUCKERSVILLE VOL. FIRE DEPT.,RUCKERSVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,76,61,60,95,67,72,67,59,54,58,61,75,805
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,1,1,2,0,3,1,1,1,1,2,0,19
08302,CLUSTER SPRINGS VOL. FIRE,CLUSTER SPRINGS VOL. FIRE,CLUSTER SPRINGS VOL. FIRE,,,,,,,,,,
Count,0,0,0,1,0,0,0,0,0,0,0,0,1
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
08304,LIBERTY VOL. FIRE DEPT.,LIBERTY VOL. FIRE DEPT.,,,,,,,,,,,
Count,4,8,3,1,1,1,2,3,1,0,0,2,26
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
Page 30 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:53:59 AM
