Name: “Table 1 of 1 on page 41 of 78”,Name: “Table 1 of 1 on page 41 of 78”,Name: “Table 1 of 1 on page 41 of 78”,Name: “Table 1 of 1 on page 41 of 78”,Name: “Table 1 of 1 on page 41 of 78”,Name: “Table 1 of 1 on page 41 of 78”,Name: “Table 1 of 1 on page 41 of 78”,Name: “Table 1 of 1 on page 41 of 78”,Name: “Table 1 of 1 on page 41 of 78”,Name: “Table 1 of 1 on page 41 of 78”,Name: “Table 1 of 1 on page 41 of 78”,Name: “Table 1 of 1 on page 41 of 78”,Name: “Table 1 of 1 on page 41 of 78”,Name: “Table 1 of 1 on page 41 of 78”
Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41,Table: 41
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
11501,MATHEWS VOL. FIRE DEPT.,MATHEWS VOL. FIRE DEPT.,MATHEWS VOL. FIRE DEPT.,,,,,,,,,,
Count,24,15,24,20,15,15,23,20,19,26,17,18,236
Exposures,0,0,19,0,0,0,0,0,0,0,0,0,19
Aid Given,0,0,0,1,0,0,0,0,0,0,1,1,3
11701,BOYDTON VOL. FIRE DEPT.,BOYDTON VOL. FIRE DEPT.,,,,,,,,,,,
Count,8,3,3,9,4,5,4,3,6,4,6,5,60
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,9,2,2,3,1,6,6,6,6,2,6,56
11702,Buckhorn Volunteer Fire Depart,Buckhorn Volunteer Fire Depart,Buckhorn Volunteer Fire Depart,,,,,,,,,,
Count,5,0,1,1,6,1,1,6,3,0,5,4,33
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,2,2,2,1,2,1,1,0,2,0,2,18
11703,CHASE CITY VOL. FIRE DEPT.,CHASE CITY VOL. FIRE DEPT.,CHASE CITY VOL. FIRE DEPT.,,,,,,,,,,
Count,26,15,12,14,16,12,14,16,9,19,20,11,184
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,1,1,2,3,1,2,3,1,0,0,2,18
11704,CLARKSVILLE VOL. FIRE DEPT.,CLARKSVILLE VOL. FIRE DEPT.,CLARKSVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,13,12,6,15,13,9,13,12,12,17,10,12,144
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,3,1,3,2,3,4,1,2,0,0,20
11705,LACROSSE VOL. FIRE DEPT.,LACROSSE VOL. FIRE DEPT.,LACROSSE VOL. FIRE DEPT.,,,,,,,,,,
Count,11,0,0,0,0,0,0,0,0,0,0,0,11
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,0,0,0,0,0,0,0,0,0,0,0,8
Page 41 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:54:04 AM
