Name: “Table 1 of 1 on page 33 of 78”,Name: “Table 1 of 1 on page 33 of 78”,Name: “Table 1 of 1 on page 33 of 78”,Name: “Table 1 of 1 on page 33 of 78”,Name: “Table 1 of 1 on page 33 of 78”,Name: “Table 1 of 1 on page 33 of 78”,Name: “Table 1 of 1 on page 33 of 78”,Name: “Table 1 of 1 on page 33 of 78”,Name: “Table 1 of 1 on page 33 of 78”,Name: “Table 1 of 1 on page 33 of 78”,Name: “Table 1 of 1 on page 33 of 78”,Name: “Table 1 of 1 on page 33 of 78”,Name: “Table 1 of 1 on page 33 of 78”,Name: “Table 1 of 1 on page 33 of 78”
Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
08509,ROCKVILLE VOL. FIRE DEPT.,ROCKVILLE VOL. FIRE DEPT.,ROCKVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,23,7,16,6,13,20,15,16,17,23,16,21,193
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,6,5,4,1,1,3,1,6,1,5,6,43
08510,CHICKAHOMINY FIRE DEPT.,CHICKAHOMINY FIRE DEPT.,,,,,,,,,,,
Count,80,46,62,41,49,52,73,52,53,61,55,56,680
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,5,11,6,11,9,14,8,11,9,7,16,112
08511,FARRINGTON FIRE DEPARTMENT,FARRINGTON FIRE DEPARTMENT,FARRINGTON FIRE DEPARTMENT,,,,,,,,,,
Count,31,9,18,20,28,31,36,25,28,23,20,23,292
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,13,9,6,6,4,6,4,3,4,4,4,4,67
08512,BLACK CREEK FIRE DEPT.,BLACK CREEK FIRE DEPT.,,,,,,,,,,,
Count,24,13,16,11,16,12,20,20,27,13,14,18,204
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,12,8,12,11,12,16,10,22,17,14,11,152
08700,HENRICO DIVISION OF FIRE,HENRICO DIVISION OF FIRE,,,,,,,,,,,
Count,"2,965","2,683","2,871","2,671","2,869","2,803","2,851","2,932","2,911","3,016","2,728","3,011","34,311"
Exposures,3,1,0,3,2,2,1,2,2,2,0,5,23
Aid Given,19,9,19,10,17,24,30,26,18,25,19,16,232
08900,Henry County Public Safety,Henry County Public Safety,,,,,,,,,,,
Count,0,0,0,0,0,0,0,0,0,0,0,0,0
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,0,0,0,0,0,0,0,0,0,0,2
Page 33 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:54:00 AM
