Name: “Table 1 of 1 on page 49 of 78”,Name: “Table 1 of 1 on page 49 of 78”,Name: “Table 1 of 1 on page 49 of 78”,Name: “Table 1 of 1 on page 49 of 78”,Name: “Table 1 of 1 on page 49 of 78”,Name: “Table 1 of 1 on page 49 of 78”,Name: “Table 1 of 1 on page 49 of 78”,Name: “Table 1 of 1 on page 49 of 78”,Name: “Table 1 of 1 on page 49 of 78”,Name: “Table 1 of 1 on page 49 of 78”,Name: “Table 1 of 1 on page 49 of 78”,Name: “Table 1 of 1 on page 49 of 78”,Name: “Table 1 of 1 on page 49 of 78”,Name: “Table 1 of 1 on page 49 of 78”
Table: 49,Table: 49,Table: 49,Table: 49,Table: 49,Table: 49,Table: 49,Table: 49,Table: 49,Table: 49,Table: 49,Table: 49,Table: 49,Table: 49
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
14306,MOUNT HERMON,MOUNT HERMON,,,,,,,,,,,
Count,35,26,26,36,35,33,32,34,28,26,25,34,370
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,4,4,6,4,7,7,7,4,4,7,3,59
14308,Climax Vol. Fire Dept.,Climax Vol. Fire Dept.,,,,,,,,,,,
Count,7,8,7,10,7,19,22,14,7,5,10,13,129
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,1,0,6,6,1,1,5,9,2,1,1,36
14309,RINGGOLD,,,,,,,,,,,,
Count,31,32,57,46,34,31,43,49,62,52,56,32,525
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,10,11,7,9,10,14,7,6,2,9,5,94
14310,BACHELORS HALL,BACHELORS HALL,,,,,,,,,,,
Count,19,11,13,10,9,5,8,5,5,8,5,7,105
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,0,0,1,0,0,0,2,3,1,8
14311,CHATHAM,,,,,,,,,,,,
Count,17,18,12,9,23,11,10,11,14,19,25,29,198
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,1,0,1,4,1,0,1,0,2,5,1,18
14312,GRETNA,,,,,,,,,,,,
Count,19,19,20,24,12,23,33,18,19,22,16,37,262
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,3,4,1,1,1,3,2,2,2,3,2,26
Page 49 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:54:07 AM
