Name: “Table 1 of 1 on page 74 of 78”,Name: “Table 1 of 1 on page 74 of 78”,Name: “Table 1 of 1 on page 74 of 78”,Name: “Table 1 of 1 on page 74 of 78”,Name: “Table 1 of 1 on page 74 of 78”,Name: “Table 1 of 1 on page 74 of 78”,Name: “Table 1 of 1 on page 74 of 78”,Name: “Table 1 of 1 on page 74 of 78”,Name: “Table 1 of 1 on page 74 of 78”,Name: “Table 1 of 1 on page 74 of 78”,Name: “Table 1 of 1 on page 74 of 78”,Name: “Table 1 of 1 on page 74 of 78”,Name: “Table 1 of 1 on page 74 of 78”,Name: “Table 1 of 1 on page 74 of 78”
Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
65000,Hampton Fire & Rescue,Hampton Fire & Rescue,,,,,,,,,,,
Count,"1,393","1,351","1,535","1,472","1,210","1,192","1,277","1,095","1,100","1,044",636,87,"13,392"
Exposures,0,0,1,0,0,0,0,0,0,0,0,0,1
Aid Given,0,2,0,2,0,1,1,0,2,0,0,0,8
67000,HOPEWELL FIRE DEPARTMENT,HOPEWELL FIRE DEPARTMENT,HOPEWELL FIRE DEPARTMENT,,,,,,,,,,
Count,193,203,177,216,263,210,192,230,185,254,237,268,"2,628"
Exposures,1,0,0,2,8,0,0,0,0,0,1,0,12
Aid Given,7,7,6,6,6,8,5,9,6,21,16,14,111
67800,Lexington Fire Department,Lexington Fire Department,,,,,,,,,,,
Count,30,27,29,43,26,1,35,13,0,9,18,0,231
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,11,8,10,10,12,0,8,1,0,0,4,0,64
68000,Lynchburg Fire Department,Lynchburg Fire Department,,,,,,,,,,,
Count,424,416,431,446,445,482,489,494,433,428,420,463,"5,371"
Exposures,1,0,0,0,1,0,0,0,0,0,0,2,4
Aid Given,3,2,4,3,1,4,1,4,2,2,1,2,29
68301,Manassas Vol. Fire Department,Manassas Vol. Fire Department,Manassas Vol. Fire Department,,,,,,,,,,
Count,83,77,101,103,106,103,122,118,85,115,112,78,"1,203"
Exposures,0,1,0,0,0,0,0,1,0,0,0,0,2
Aid Given,42,34,32,44,64,55,82,78,73,67,53,69,693
68509,Manassas Park Fire Department,Manassas Park Fire Department,Manassas Park Fire Department,,,,,,,,,,
Count,60,61,61,71,65,69,61,81,85,129,86,76,905
Exposures,0,0,0,0,1,0,0,0,0,0,0,0,1
Aid Given,45,32,25,43,27,37,28,42,27,111,86,105,608
Page 74 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,6/7/06 7:54:19 AM,6/7/06 7:54:19 AM
