Name: “Table 1 of 1 on page 7 of 78”,Name: “Table 1 of 1 on page 7 of 78”,Name: “Table 1 of 1 on page 7 of 78”,Name: “Table 1 of 1 on page 7 of 78”,Name: “Table 1 of 1 on page 7 of 78”,Name: “Table 1 of 1 on page 7 of 78”,Name: “Table 1 of 1 on page 7 of 78”,Name: “Table 1 of 1 on page 7 of 78”,Name: “Table 1 of 1 on page 7 of 78”,Name: “Table 1 of 1 on page 7 of 78”,Name: “Table 1 of 1 on page 7 of 78”,Name: “Table 1 of 1 on page 7 of 78”,Name: “Table 1 of 1 on page 7 of 78”,Name: “Table 1 of 1 on page 7 of 78”
Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
01101,APPOMATTOX VOL. FIRE DEPT.,APPOMATTOX VOL. FIRE DEPT.,APPOMATTOX VOL. FIRE DEPT.,,,,,,,,,,
Count,13,14,15,11,13,12,14,10,15,11,10,22,160
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,0,1,0,2,1,1,1,1,0,1,10
01300,ARLINGTON CO. FIRE DEPT.,ARLINGTON CO. FIRE DEPT.,ARLINGTON CO. FIRE DEPT.,,,,,,,,,,
Count,0,689,"1,788","1,810","1,725","1,958","2,050","1,942","1,805","1,896","1,875","1,724","19,262"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,66,177,152,148,194,171,182,157,165,159,193,"1,764"
01502,DEERFIELD VOL. FIRE DEPT.,DEERFIELD VOL. FIRE DEPT.,DEERFIELD VOL. FIRE DEPT.,,,,,,,,,,
Count,8,5,4,11,9,11,9,7,10,15,19,8,116
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
01503,MIDDLEBROOK VOL. FIRE DEPT.,MIDDLEBROOK VOL. FIRE DEPT.,MIDDLEBROOK VOL. FIRE DEPT.,,,,,,,,,,
Count,14,11,14,14,19,15,23,15,19,23,11,9,187
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,3,5,2,1,1,3,4,3,8,10,8,53
01504,CHURCHVILLE VOL. FIRE DEPT.,CHURCHVILLE VOL. FIRE DEPT.,CHURCHVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,42,42,48,35,41,37,39,44,24,28,30,30,440
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,15,8,14,9,11,5,8,1,1,5,12,11,100
01505,WEYERS CAVE VOL. FIRE DEPT.,WEYERS CAVE VOL. FIRE DEPT.,WEYERS CAVE VOL. FIRE DEPT.,,,,,,,,,,
Count,0,0,0,0,0,1,0,0,0,0,0,0,1
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
Page 7 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:53:52 AM
