Name: “Table 1 of 1 on page 29 of 78”,Name: “Table 1 of 1 on page 29 of 78”,Name: “Table 1 of 1 on page 29 of 78”,Name: “Table 1 of 1 on page 29 of 78”,Name: “Table 1 of 1 on page 29 of 78”,Name: “Table 1 of 1 on page 29 of 78”,Name: “Table 1 of 1 on page 29 of 78”,Name: “Table 1 of 1 on page 29 of 78”,Name: “Table 1 of 1 on page 29 of 78”,Name: “Table 1 of 1 on page 29 of 78”,Name: “Table 1 of 1 on page 29 of 78”,Name: “Table 1 of 1 on page 29 of 78”,Name: “Table 1 of 1 on page 29 of 78”,Name: “Table 1 of 1 on page 29 of 78”
Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
07160,PEMBROKE VOL. FIRE DEPT.,PEMBROKE VOL. FIRE DEPT.,PEMBROKE VOL. FIRE DEPT.,,,,,,,,,,
Count,10,3,2,2,7,2,2,3,3,10,7,7,58
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,2,0,1,0,0,0,3
07180,RICH CREEK VOL. FIRE DEPT.,RICH CREEK VOL. FIRE DEPT.,RICH CREEK VOL. FIRE DEPT.,,,,,,,,,,
Count,6,5,0,4,1,5,2,7,5,5,3,2,45
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,4,0,4,1,0,1,1,0,1,2,0,14
07301,Abingdon Vol. Fire & Rescue,Abingdon Vol. Fire & Rescue,Abingdon Vol. Fire & Rescue,,,,,,,,,,
Count,38,44,44,39,35,43,31,35,40,34,31,33,447
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,1,0,0,1
07310,GLOUCHESTER VOL. FIRE DEPT.,GLOUCHESTER VOL. FIRE DEPT.,GLOUCHESTER VOL. FIRE DEPT.,,,,,,,,,,
Count,48,37,48,54,42,52,50,48,52,48,44,49,572
Exposures,0,0,0,0,0,0,0,1,0,0,0,0,1
Aid Given,1,0,1,0,0,0,0,1,1,0,1,0,5
07500,Goochand Co. Fire/Rescue Dept.,Goochand Co. Fire/Rescue Dept.,Goochand Co. Fire/Rescue Dept.,,,,,,,,,,
Count,71,53,46,50,37,58,55,64,51,69,64,72,690
Exposures,0,0,0,1,0,0,0,0,0,0,0,0,1
Aid Given,5,1,4,6,5,1,10,3,8,8,6,10,67
07701,ELK CREEK VOL. FIRE DEPT.,ELK CREEK VOL. FIRE DEPT.,ELK CREEK VOL. FIRE DEPT.,,,,,,,,,,
Count,0,1,3,0,3,0,3,1,1,2,4,2,20
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,2,0,0,1,1,1,1,1,1,8
Page 29 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:53:59 AM
