Name: “Table 1 of 1 on page 4 of 78”,Name: “Table 1 of 1 on page 4 of 78”,Name: “Table 1 of 1 on page 4 of 78”,Name: “Table 1 of 1 on page 4 of 78”,Name: “Table 1 of 1 on page 4 of 78”,Name: “Table 1 of 1 on page 4 of 78”,Name: “Table 1 of 1 on page 4 of 78”,Name: “Table 1 of 1 on page 4 of 78”,Name: “Table 1 of 1 on page 4 of 78”,Name: “Table 1 of 1 on page 4 of 78”,Name: “Table 1 of 1 on page 4 of 78”,Name: “Table 1 of 1 on page 4 of 78”,Name: “Table 1 of 1 on page 4 of 78”,Name: “Table 1 of 1 on page 4 of 78”
Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
00118,ONLEY VOL. FIRE DEPT.,ONLEY VOL. FIRE DEPT.,,,,,,,,,,,
Count,2,1,4,0,0,0,0,0,0,0,0,0,7
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,1,5,3,0,0,0,0,0,0,0,0,12
00121,TANGIER VOL. FIRE DEPT.,TANGIER VOL. FIRE DEPT.,,,,,,,,,,,
Count,6,3,6,7,7,7,7,4,4,2,4,2,59
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
00300,Albemarle Co.Fire Rescue,Albemarle Co.Fire Rescue,,,,,,,,,,,
Count,0,0,0,0,0,0,652,728,473,556,496,516,"3,421"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,17,21,20,17,23,17,115
00320,EAST RIVANNE VOL. FIRE DEPT.,EAST RIVANNE VOL. FIRE DEPT.,EAST RIVANNE VOL. FIRE DEPT.,,,,,,,,,,
Count,0,0,0,0,0,0,0,0,2,8,5,18,33
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
00330,NORTH GARDEN VOL. FIRE DEPT.,NORTH GARDEN VOL. FIRE DEPT.,NORTH GARDEN VOL. FIRE DEPT.,,,,,,,,,,
Count,0,0,0,0,0,0,0,0,0,0,0,0,0
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,0,0,0,0,0,0,0,0,0,1
00350,CROZET VOLUNTEER FIRE DEPT.,CROZET VOLUNTEER FIRE DEPT.,CROZET VOLUNTEER FIRE DEPT.,,,,,,,,,,
Count,0,0,0,0,0,0,0,0,21,43,50,42,156
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,1,2,1,0,4
Page 4 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:53:51 AM
