Name: “Table 1 of 1 on page 27 of 78”,Name: “Table 1 of 1 on page 27 of 78”,Name: “Table 1 of 1 on page 27 of 78”,Name: “Table 1 of 1 on page 27 of 78”,Name: “Table 1 of 1 on page 27 of 78”,Name: “Table 1 of 1 on page 27 of 78”,Name: “Table 1 of 1 on page 27 of 78”,Name: “Table 1 of 1 on page 27 of 78”,Name: “Table 1 of 1 on page 27 of 78”,Name: “Table 1 of 1 on page 27 of 78”,Name: “Table 1 of 1 on page 27 of 78”,Name: “Table 1 of 1 on page 27 of 78”,Name: “Table 1 of 1 on page 27 of 78”,Name: “Table 1 of 1 on page 27 of 78”
Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
06913,Clearbrook,,,,,,,,,,,,
Count,82,56,80,76,82,77,81,74,64,71,84,83,910
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,20,18,32,13,38,36,25,28,15,21,41,26,313
06914,GORE VOL. FIRE DEPT.,GORE VOL. FIRE DEPT.,,,,,,,,,,,
Count,17,17,24,13,10,17,20,10,9,9,9,12,167
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,11,12,18,8,8,9,7,10,9,18,11,127
06915,Round Hill,,,,,,,,,,,,
Count,61,57,61,64,61,83,77,60,67,69,68,55,783
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,18,21,34,14,22,31,20,25,17,24,31,33,290
06916,Gainesboro,,,,,,,,,,,,
Count,25,26,21,28,22,30,32,24,45,20,27,22,322
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,24,18,33,31,15,24,21,22,31,24,32,20,295
06917,STAR TANNERY VOL. FIRE DEPT.,STAR TANNERY VOL. FIRE DEPT.,STAR TANNERY VOL. FIRE DEPT.,,,,,,,,,,
Count,5,3,4,9,6,3,2,7,4,4,8,1,56
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,2,1,2,1,1,0,0,2,0,10
06918,Greenwood,,,,,,,,,,,,
Count,143,122,126,111,135,108,141,109,108,113,104,138,"1,458"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,13,19,35,27,24,30,38,36,22,35,30,31,340
Page 27 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:53:58 AM
