Name: “Table 1 of 1 on page 70 of 78”,Name: “Table 1 of 1 on page 70 of 78”,Name: “Table 1 of 1 on page 70 of 78”,Name: “Table 1 of 1 on page 70 of 78”,Name: “Table 1 of 1 on page 70 of 78”,Name: “Table 1 of 1 on page 70 of 78”,Name: “Table 1 of 1 on page 70 of 78”,Name: “Table 1 of 1 on page 70 of 78”,Name: “Table 1 of 1 on page 70 of 78”,Name: “Table 1 of 1 on page 70 of 78”,Name: “Table 1 of 1 on page 70 of 78”,Name: “Table 1 of 1 on page 70 of 78”,Name: “Table 1 of 1 on page 70 of 78”,Name: “Table 1 of 1 on page 70 of 78”
Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
19570,POUND VOL. FIRE DEPT.,POUND VOL. FIRE DEPT.,,,,,,,,,,,
Count,4,3,5,5,3,1,7,15,15,6,7,8,79
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,1,0,0,1
19580,SAINT PAUL VOL. FIRE DEPT.,SAINT PAUL VOL. FIRE DEPT.,SAINT PAUL VOL. FIRE DEPT.,,,,,,,,,,
Count,4,4,5,5,1,2,5,6,6,3,5,4,50
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,2,1,0,2,1,0,0,0,3,9
19590,WISE VOL. FIRE DEPT.,WISE VOL. FIRE DEPT.,,,,,,,,,,,
Count,7,7,10,15,11,8,4,4,4,4,2,5,81
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,1,0,0,0,0,1,0,0,0,0,3
19701,BARREN SPRINGS VOL. FIRE,BARREN SPRINGS VOL. FIRE,BARREN SPRINGS VOL. FIRE,,,,,,,,,,
Count,2,0,4,1,0,0,1,5,3,2,2,1,21
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,1,0,0,0,1,0,0,0,2
19702,IVANHOE VOL. FIRE DEPT.,IVANHOE VOL. FIRE DEPT.,,,,,,,,,,,
Count,3,0,3,1,0,0,0,0,1,0,1,0,9
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,0,0,1,0,0,0,0,0,1,0,4
19703,MAX MEADOWS VOL. FIRE DEPT.,MAX MEADOWS VOL. FIRE DEPT.,MAX MEADOWS VOL. FIRE DEPT.,,,,,,,,,,
Count,15,8,13,20,12,12,13,20,7,5,7,11,143
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,2,1,0,0,0,3,0,1,0,2,11
Page 70 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:54:16 AM
