Name: “Table 1 of 1 on page 65 of 78”,Name: “Table 1 of 1 on page 65 of 78”,Name: “Table 1 of 1 on page 65 of 78”,Name: “Table 1 of 1 on page 65 of 78”,Name: “Table 1 of 1 on page 65 of 78”,Name: “Table 1 of 1 on page 65 of 78”,Name: “Table 1 of 1 on page 65 of 78”,Name: “Table 1 of 1 on page 65 of 78”,Name: “Table 1 of 1 on page 65 of 78”,Name: “Table 1 of 1 on page 65 of 78”,Name: “Table 1 of 1 on page 65 of 78”,Name: “Table 1 of 1 on page 65 of 78”,Name: “Table 1 of 1 on page 65 of 78”,Name: “Table 1 of 1 on page 65 of 78”
Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
17910,POTOMAC HILLS VOL. FIRE DEPT.,POTOMAC HILLS VOL. FIRE DEPT.,POTOMAC HILLS VOL. FIRE DEPT.,,,,,,,,,,
Count,39,33,7,20,1,7,1,0,0,0,0,0,108
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
18103,SURRY VOL. FIRE DEPT.,SURRY VOL. FIRE DEPT.,,,,,,,,,,,
Count,8,9,11,10,5,10,13,5,1,10,5,7,94
Exposures,0,0,0,0,0,0,0,0,0,1,0,0,1
Aid Given,1,0,0,1,0,0,3,0,1,0,0,0,6
18302,STONY CREEK VOL. FIRE DEPT.,STONY CREEK VOL. FIRE DEPT.,STONY CREEK VOL. FIRE DEPT.,,,,,,,,,,
Count,13,8,12,6,12,4,14,11,13,3,11,9,116
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,1,2,0,0,0,0,2,0,1,2,10
18303,WAKEFIELD VOL. FIRE DEPT.,WAKEFIELD VOL. FIRE DEPT.,WAKEFIELD VOL. FIRE DEPT.,,,,,,,,,,
Count,8,7,8,11,3,3,5,9,6,5,6,6,77
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,1,2,8,5,2,8,3,7,1,6,2,52
18304,WAVERLY VOL. FIRE DEPT.,WAVERLY VOL. FIRE DEPT.,,,,,,,,,,,
Count,12,11,10,19,17,15,19,13,20,11,16,7,170
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,1,0,0,0,0,1,2,0,0,0,5
18501,Abbs Valley-Bossievain VFD,Abbs Valley-Bossievain VFD,,,,,,,,,,,
Count,3,3,0,1,2,2,4,3,4,3,2,5,32
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,1,1,1,1,1,1,1,2,1,2,13
Page 65 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:54:15 AM
