Name: “Table 1 of 1 on page 76 of 78”,Name: “Table 1 of 1 on page 76 of 78”,Name: “Table 1 of 1 on page 76 of 78”,Name: “Table 1 of 1 on page 76 of 78”,Name: “Table 1 of 1 on page 76 of 78”,Name: “Table 1 of 1 on page 76 of 78”,Name: “Table 1 of 1 on page 76 of 78”,Name: “Table 1 of 1 on page 76 of 78”,Name: “Table 1 of 1 on page 76 of 78”,Name: “Table 1 of 1 on page 76 of 78”,Name: “Table 1 of 1 on page 76 of 78”,Name: “Table 1 of 1 on page 76 of 78”,Name: “Table 1 of 1 on page 76 of 78”,Name: “Table 1 of 1 on page 76 of 78”
Table: 76,Table: 76,Table: 76,Table: 76,Table: 76,Table: 76,Table: 76,Table: 76,Table: 76,Table: 76,Table: 76,Table: 76,Table: 76,Table: 76
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
74000,Portsmouth Fire Department,Portsmouth Fire Department,,,,,,,,,,,
Count,"1,092",961,"1,080",947,981,929,989,874,862,894,887,991,"11,487"
Exposures,0,0,0,0,0,2,0,0,0,0,1,1,4
Aid Given,1,0,1,0,1,0,1,1,2,1,3,25,36
75000,Radford Fire Department,Radford Fire Department,,,,,,,,,,,
Count,79,72,110,96,63,58,34,55,71,64,37,31,770
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,0,0,1,0,1,0,1,0,0,4
76000,Richmond Fire & Emer. Srvs,Richmond Fire & Emer. Srvs,,,,,,,,,,,
Count,"2,397","2,152","2,284","2,168","2,203","2,335","2,411","2,395","2,276","2,409","2,288","2,360","27,678"
Exposures,2,5,3,2,4,2,2,6,3,8,2,4,43
Aid Given,1,4,0,4,6,3,5,3,2,2,3,2,35
77000,Roanoke Dept. of Fire/EMS,Roanoke Dept. of Fire/EMS,,,,,,,,,,,
Count,"1,755","1,636","1,874","1,872","1,827","1,955","2,014","1,933","1,828","1,837","1,739","1,841","22,111"
Exposures,1,0,0,0,0,0,0,1,1,0,0,1,4
Aid Given,15,14,6,11,16,9,21,12,19,15,19,16,173
77500,Salem Fire Department,Salem Fire Department,,,,,,,,,,,
Count,193,170,176,169,151,201,243,194,207,217,211,208,"2,340"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,5,2,3,1,2,2,5,2,5,3,2,34
78000,SOUTH BOSTON FIRE DEPT.,SOUTH BOSTON FIRE DEPT.,SOUTH BOSTON FIRE DEPT.,,,,,,,,,,
Count,30,40,75,76,66,81,79,78,76,83,86,82,852
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,0,0,0,1,0,0,0,0,0,1,0,5
Page 76 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:54:21 AM
