Name: “Table 1 of 1 on page 17 of 78”,Name: “Table 1 of 1 on page 17 of 78”,Name: “Table 1 of 1 on page 17 of 78”,Name: “Table 1 of 1 on page 17 of 78”,Name: “Table 1 of 1 on page 17 of 78”,Name: “Table 1 of 1 on page 17 of 78”,Name: “Table 1 of 1 on page 17 of 78”,Name: “Table 1 of 1 on page 17 of 78”,Name: “Table 1 of 1 on page 17 of 78”,Name: “Table 1 of 1 on page 17 of 78”,Name: “Table 1 of 1 on page 17 of 78”,Name: “Table 1 of 1 on page 17 of 78”,Name: “Table 1 of 1 on page 17 of 78”,Name: “Table 1 of 1 on page 17 of 78”
Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
03303,PORT ROYAL VOL. FIRE DEPT.,PORT ROYAL VOL. FIRE DEPT.,PORT ROYAL VOL. FIRE DEPT.,,,,,,,,,,
Count,20,7,19,7,9,31,27,11,11,16,11,6,175
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,7,4,3,4,3,0,0,2,0,2,3,35
03305,FROG LEVEL VOL. FIRE DEPT.,FROG LEVEL VOL. FIRE DEPT.,FROG LEVEL VOL. FIRE DEPT.,,,,,,,,,,
Count,33,13,27,20,13,20,22,26,22,21,12,19,248
Exposures,0,0,2,0,0,2,0,0,0,0,0,0,4
Aid Given,3,7,3,1,2,2,3,1,3,6,14,6,51
03501,CANA VOLUNTEER FIRE,CANA VOLUNTEER FIRE,,,,,,,,,,,
Count,11,0,0,0,0,0,0,0,0,0,0,0,11
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,0,0,0,0,0,0,1,0,0,0,3
03502,HILLSVILLE VOL. FIRE DEPT.,HILLSVILLE VOL. FIRE DEPT.,HILLSVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,23,19,19,25,36,25,18,20,23,19,27,26,280
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,2,0,0,0,0,0,0,0,0,2
03503,LAUREL FORK VOL. FIRE DEPT.,LAUREL FORK VOL. FIRE DEPT.,LAUREL FORK VOL. FIRE DEPT.,,,,,,,,,,
Count,8,6,2,4,2,1,4,3,3,4,2,4,43
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,1,1,6,1,2,3,4,1,0,0,21
03601,CHARLES CITY VOL.FIRE/EMS,CHARLES CITY VOL.FIRE/EMS,CHARLES CITY VOL.FIRE/EMS,,,,,,,,,,
Count,60,38,45,37,44,27,54,31,15,39,29,34,453
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,1,0,0,2,2,1,2,0,0,8
Page 17 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:53:55 AM
