Name: “Table 1 of 1 on page 8 of 78”,Name: “Table 1 of 1 on page 8 of 78”,Name: “Table 1 of 1 on page 8 of 78”,Name: “Table 1 of 1 on page 8 of 78”,Name: “Table 1 of 1 on page 8 of 78”,Name: “Table 1 of 1 on page 8 of 78”,Name: “Table 1 of 1 on page 8 of 78”,Name: “Table 1 of 1 on page 8 of 78”,Name: “Table 1 of 1 on page 8 of 78”,Name: “Table 1 of 1 on page 8 of 78”,Name: “Table 1 of 1 on page 8 of 78”,Name: “Table 1 of 1 on page 8 of 78”,Name: “Table 1 of 1 on page 8 of 78”,Name: “Table 1 of 1 on page 8 of 78”
Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
01506,VERONA FIRE DEPARTMENT,VERONA FIRE DEPARTMENT,VERONA FIRE DEPARTMENT,,,,,,,,,,
Count,63,62,66,50,58,57,5,55,62,62,58,52,650
Exposures,0,1,0,0,0,0,0,0,0,0,0,0,1
Aid Given,7,9,10,1,1,7,0,6,6,5,11,4,67
01507,STUARTS DRAFT VOL. FIRE,STUARTS DRAFT VOL. FIRE,STUARTS DRAFT VOL. FIRE,,,,,,,,,,
Count,89,60,79,74,66,88,82,60,45,70,83,62,858
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,11,10,2,5,10,3,6,6,12,20,15,15,115
01508,CRAIGSVILLE VOL. FIRE DEPT.,CRAIGSVILLE VOL. FIRE DEPT.,CRAIGSVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,4,6,8,9,6,7,3,1,11,5,4,13,77
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,1,0,0,0,0,0,1,1,0,4
01509,DOOMS VOL. FIRE DEPT.,DOOMS VOL. FIRE DEPT.,,,,,,,,,,,
Count,42,50,53,36,35,69,45,54,45,34,50,46,559
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,3,2,1,1,1,0,1,2,11,1,3,29
01510,AUGUSTA COUNTY FIRE,AUGUSTA COUNTY FIRE,,,,,,,,,,,
Count,86,78,70,65,73,88,17,93,109,95,104,105,983
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,45,37,41,37,28,21,1,7,9,17,20,12,275
01511,PRESTON L. YANCEY VOL. FIRE,PRESTON L. YANCEY VOL. FIRE,PRESTON L. YANCEY VOL. FIRE,,,,,,,,,,
Count,61,70,58,53,48,49,63,64,64,60,71,85,746
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,21,14,12,22,11,22,18,16,14,10,11,16,187
Page 8 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:53:52 AM
