Name: “Table 1 of 1 on page 19 of 78”,Name: “Table 1 of 1 on page 19 of 78”,Name: “Table 1 of 1 on page 19 of 78”,Name: “Table 1 of 1 on page 19 of 78”,Name: “Table 1 of 1 on page 19 of 78”,Name: “Table 1 of 1 on page 19 of 78”,Name: “Table 1 of 1 on page 19 of 78”,Name: “Table 1 of 1 on page 19 of 78”,Name: “Table 1 of 1 on page 19 of 78”,Name: “Table 1 of 1 on page 19 of 78”,Name: “Table 1 of 1 on page 19 of 78”,Name: “Table 1 of 1 on page 19 of 78”,Name: “Table 1 of 1 on page 19 of 78”,Name: “Table 1 of 1 on page 19 of 78”
Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19,Table: 19
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
04304,Boyce Volunteer Fire Company,Boyce Volunteer Fire Company,Boyce Volunteer Fire Company,,,,,,,,,,
Count,25,29,19,1,2,3,2,26,19,31,22,22,201
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,6,17,3,11,6,12,19,22,15,17,13,145
04306,SHENANDOAH FARMS VOL FIRE,SHENANDOAH FARMS VOL FIRE,SHENANDOAH FARMS VOL FIRE,,,,,,,,,,
Count,12,8,4,8,8,4,14,6,0,0,0,11,75
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,2,0,0,1,3,1,0,0,0,5,14
04308,Blue Ridge Fire and Rescue,Blue Ridge Fire and Rescue,,,,,,,,,,,
Count,8,7,4,3,5,5,7,11,5,5,6,6,72
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,6,4,7,6,4,2,2,8,7,10,6,63
04502,PAINT BANK VOL. FIRE DEPT.,PAINT BANK VOL. FIRE DEPT.,PAINT BANK VOL. FIRE DEPT.,,,,,,,,,,
Count,0,1,1,3,4,0,0,0,0,0,0,0,9
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,0,0,0,0,0,0,0,0,0,1
04503,SIMMONSVILLE VOL. FIRE DEPT.,SIMMONSVILLE VOL. FIRE DEPT.,SIMMONSVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,4,1,1,0,1,3,0,1,0,4,3,1,19
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,2,0,0,0,0,2
04504,NEW CASTLE VOL. FIRE DEPT.,NEW CASTLE VOL. FIRE DEPT.,NEW CASTLE VOL. FIRE DEPT.,,,,,,,,,,
Count,4,3,2,4,6,4,3,8,12,7,10,7,70
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,1,0,0,0,0,0,0,0,0,0,3
Page 19 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:53:56 AM
