Name: “Table 1 of 1 on page 50 of 78”,Name: “Table 1 of 1 on page 50 of 78”,Name: “Table 1 of 1 on page 50 of 78”,Name: “Table 1 of 1 on page 50 of 78”,Name: “Table 1 of 1 on page 50 of 78”,Name: “Table 1 of 1 on page 50 of 78”,Name: “Table 1 of 1 on page 50 of 78”,Name: “Table 1 of 1 on page 50 of 78”,Name: “Table 1 of 1 on page 50 of 78”,Name: “Table 1 of 1 on page 50 of 78”,Name: “Table 1 of 1 on page 50 of 78”,Name: “Table 1 of 1 on page 50 of 78”,Name: “Table 1 of 1 on page 50 of 78”,Name: “Table 1 of 1 on page 50 of 78”
Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
14313,BROSVILLE COMMUNITY,BROSVILLE COMMUNITY,,,,,,,,,,,
Count,34,23,54,38,47,34,34,40,41,57,45,50,497
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,3,4,5,2,0,5,4,3,5,7,5,49
14314,COOL BRANCH Volunteer Fire Co,COOL BRANCH Volunteer Fire Co,COOL BRANCH Volunteer Fire Co,,,,,,,,,,
Count,4,8,2,4,8,10,20,5,5,10,3,10,89
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,2,1,3,3,0,3,3,2,1,1,2,24
14315,Blairs Vol. Fire Department,Blairs Vol. Fire Department,,,,,,,,,,,
Count,36,60,42,57,66,51,44,47,59,44,71,60,637
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,14,11,9,9,9,8,11,11,11,8,6,10,117
14316,CALLANDS,,,,,,,,,,,,
Count,4,1,4,4,6,1,7,9,3,9,3,17,68
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,0,0,1,2,0,0,1,1,0,6
14317,DRY FORK VFD,,,,,,,,,,,,
Count,19,13,15,16,13,8,21,15,15,12,13,28,188
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,2,0,0,2,0,0,2,0,4,0,12
14318,CASCADE VOL. FIRE DEPT.,CASCADE VOL. FIRE DEPT.,,,,,,,,,,,
Count,8,8,12,8,10,11,12,9,5,11,12,11,117
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,5,3,5,2,3,4,2,4,7,2,39
Page 50 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:54:09 AM
