Name: “Table 1 of 1 on page 58 of 78”,Name: “Table 1 of 1 on page 58 of 78”,Name: “Table 1 of 1 on page 58 of 78”,Name: “Table 1 of 1 on page 58 of 78”,Name: “Table 1 of 1 on page 58 of 78”,Name: “Table 1 of 1 on page 58 of 78”,Name: “Table 1 of 1 on page 58 of 78”,Name: “Table 1 of 1 on page 58 of 78”,Name: “Table 1 of 1 on page 58 of 78”,Name: “Table 1 of 1 on page 58 of 78”,Name: “Table 1 of 1 on page 58 of 78”,Name: “Table 1 of 1 on page 58 of 78”,Name: “Table 1 of 1 on page 58 of 78”,Name: “Table 1 of 1 on page 58 of 78”
Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
16517,Cloverhill Fire and Rescue,Cloverhill Fire and Rescue,,,,,,,,,,,
Count,37,38,27,31,29,58,33,42,36,26,31,45,433
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,6,5,1,7,5,4,5,7,10,4,3,65
16520,Grottoes Fire Company,Grottoes Fire Company,,,,,,,,,,,
Count,44,57,45,8,46,42,57,48,52,44,53,62,558
Exposures,0,0,1,0,0,0,0,0,0,0,0,0,1
Aid Given,6,9,8,0,0,4,2,3,6,1,0,0,39
16544,Hose Company No. 4,Hose Company No. 4,,,,,,,,,,,
Count,63,48,49,55,54,46,55,48,51,58,58,76,661
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,11,25,8,19,13,11,24,18,34,18,23,26,230
16702,DANTE VOL. FIRE DEPT.,DANTE VOL. FIRE DEPT.,,,,,,,,,,,
Count,1,2,2,3,4,8,2,1,6,5,7,3,44
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,1,1
16703,HONAKER VOL. FIRE DEPT.,HONAKER VOL. FIRE DEPT.,,,,,,,,,,,
Count,5,8,8,3,1,7,12,6,11,17,10,5,93
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
16705,BELFAST-ROSEDALE VOL. F.D.,BELFAST-ROSEDALE VOL. F.D.,BELFAST-ROSEDALE VOL. F.D.,,,,,,,,,,
Count,2,6,6,2,6,3,5,2,4,6,8,1,51
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,0,3,0,0,0,1,0,0,1,1,8
Page 58 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:54:12 AM
