Name: “Table 1 of 1 on page 69 of 78”,Name: “Table 1 of 1 on page 69 of 78”,Name: “Table 1 of 1 on page 69 of 78”,Name: “Table 1 of 1 on page 69 of 78”,Name: “Table 1 of 1 on page 69 of 78”,Name: “Table 1 of 1 on page 69 of 78”,Name: “Table 1 of 1 on page 69 of 78”,Name: “Table 1 of 1 on page 69 of 78”,Name: “Table 1 of 1 on page 69 of 78”,Name: “Table 1 of 1 on page 69 of 78”,Name: “Table 1 of 1 on page 69 of 78”,Name: “Table 1 of 1 on page 69 of 78”,Name: “Table 1 of 1 on page 69 of 78”,Name: “Table 1 of 1 on page 69 of 78”
Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
19303,OAK GROVE VOLUNTEER FIRE,OAK GROVE VOLUNTEER FIRE,OAK GROVE VOLUNTEER FIRE,,,,,,,,,,
Count,18,24,16,14,12,12,20,15,25,12,16,12,196
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,3,8,16,0,14,12,3,12,11,9,6,100
19304,WESTMORELAND VOL. FIRE,WESTMORELAND VOL. FIRE,WESTMORELAND VOL. FIRE,,,,,,,,,,
Count,15,13,18,14,17,21,12,20,18,16,18,22,204
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,1,6,1,4,3,4,7,2,2,4,35
19501,VALLEY VOL. FIRE DEPT.,VALLEY VOL. FIRE DEPT.,,,,,,,,,,,
Count,4,3,5,7,15,9,14,11,20,10,10,11,119
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,1,0,3,3,2,4,1,2,0,1,0,25
19516,Coeburn Vol. Fire Department,Coeburn Vol. Fire Department,Coeburn Vol. Fire Department,,,,,,,,,,
Count,8,11,7,8,6,7,6,9,3,6,10,14,95
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,3,0,0,0,0,0,1,1,0,6
19530,APPALACHIA VOL FIRE,APPALACHIA VOL FIRE,,,,,,,,,,,
Count,0,0,0,0,0,0,0,0,0,0,14,4,18
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
19550,BIG STONE GAP VOL. FIRE DEPT.,BIG STONE GAP VOL. FIRE DEPT.,BIG STONE GAP VOL. FIRE DEPT.,,,,,,,,,,
Count,7,7,4,0,0,0,0,0,0,0,0,0,18
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
Page 69 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:54:16 AM
