Name: “Table 1 of 1 on page 62 of 78”,Name: “Table 1 of 1 on page 62 of 78”,Name: “Table 1 of 1 on page 62 of 78”,Name: “Table 1 of 1 on page 62 of 78”,Name: “Table 1 of 1 on page 62 of 78”,Name: “Table 1 of 1 on page 62 of 78”,Name: “Table 1 of 1 on page 62 of 78”,Name: “Table 1 of 1 on page 62 of 78”,Name: “Table 1 of 1 on page 62 of 78”,Name: “Table 1 of 1 on page 62 of 78”,Name: “Table 1 of 1 on page 62 of 78”,Name: “Table 1 of 1 on page 62 of 78”,Name: “Table 1 of 1 on page 62 of 78”,Name: “Table 1 of 1 on page 62 of 78”
Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
17302,ATKINS VOL. FIRE DEPT.,ATKINS VOL. FIRE DEPT.,,,,,,,,,,,
Count,8,4,5,7,5,12,7,6,3,4,12,2,75
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,0,0,1,0,0,0,0,0,0,0,3
17303,CHILHOWIE VOL. FIRE DEPT.,CHILHOWIE VOL. FIRE DEPT.,CHILHOWIE VOL. FIRE DEPT.,,,,,,,,,,
Count,89,73,75,71,80,75,66,74,73,56,75,57,864
Exposures,0,0,0,0,0,0,0,0,0,0,0,1,1
Aid Given,0,0,3,1,2,0,1,3,2,2,0,3,17
17304,MARION VOL. FIRE DEPT.,MARION VOL. FIRE DEPT.,,,,,,,,,,,
Count,23,17,15,5,19,22,21,18,13,13,20,26,212
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,1,0,2,0,0,0,1,1,2,1,9
17305,NEBO VOL. FIRE DEPT.,NEBO VOL. FIRE DEPT.,,,,,,,,,,,
Count,6,0,0,2,6,3,3,2,1,1,3,1,28
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,1,0,1
17306,SALTVILLE VOL. FIRE DEPT.,SALTVILLE VOL. FIRE DEPT.,SALTVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,11,8,9,4,4,8,10,4,3,7,3,9,80
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,0,1,0,0,0,0,0,2,0,4
17307,SUGAR GROVE VOL. FIRE DEPT.,SUGAR GROVE VOL. FIRE DEPT.,SUGAR GROVE VOL. FIRE DEPT.,,,,,,,,,,
Count,3,4,1,5,1,1,2,3,2,0,2,6,30
Exposures,0,0,0,0,0,0,0,1,0,0,0,0,1
Aid Given,0,0,1,0,1,0,1,0,0,0,0,0,3
Page 62 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:54:14 AM
