Name: “Table 1 of 1 on page 3 of 78”,Name: “Table 1 of 1 on page 3 of 78”,Name: “Table 1 of 1 on page 3 of 78”,Name: “Table 1 of 1 on page 3 of 78”,Name: “Table 1 of 1 on page 3 of 78”,Name: “Table 1 of 1 on page 3 of 78”,Name: “Table 1 of 1 on page 3 of 78”,Name: “Table 1 of 1 on page 3 of 78”,Name: “Table 1 of 1 on page 3 of 78”,Name: “Table 1 of 1 on page 3 of 78”,Name: “Table 1 of 1 on page 3 of 78”,Name: “Table 1 of 1 on page 3 of 78”,Name: “Table 1 of 1 on page 3 of 78”,Name: “Table 1 of 1 on page 3 of 78”
Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
00107,"Parksley Vol. Fire Co., Inc.","Parksley Vol. Fire Co., Inc.",,,,,,,,,,,
Count,17,5,12,11,9,10,19,21,19,14,13,17,167
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,4,4,2,2,3,5,8,8,6,3,14,63
00108,TASLEY VOL. FIRE DEPT.,TASLEY VOL. FIRE DEPT.,,,,,,,,,,,
Count,5,4,2,2,6,5,6,4,6,5,4,4,53
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,2,3,4,5,7,6,6,8,10,6,16,80
00109,ONANCOCK VOL. FIRE DEPT.,ONANCOCK VOL. FIRE DEPT.,ONANCOCK VOL. FIRE DEPT.,,,,,,,,,,
Count,4,3,7,1,7,5,5,3,3,1,3,0,42
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,4,5,5,4,6,2,3,3,7,4,0,47
00110,MELFA VOL. FIRE DEPT.,MELFA VOL. FIRE DEPT.,,,,,,,,,,,
Count,7,3,10,4,8,5,8,15,4,0,0,0,64
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,1,3,3,2,2,2,12,2,0,0,0,30
00111,WACHAPREAGUE VOL. FIRE,WACHAPREAGUE VOL. FIRE,WACHAPREAGUE VOL. FIRE,,,,,,,,,,
Count,2,0,1,1,0,1,2,2,1,5,1,0,16
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,1,5,2,1,2,0,6,4,6,0,1,35
00112,PAINTER VOL. FIRE DEPT.,PAINTER VOL. FIRE DEPT.,,,,,,,,,,,
Count,5,6,4,6,9,4,5,9,7,11,5,7,78
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,1,7,2,1,1,1,0,0,4,2,0,24
Page 3 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:53:51 AM
