Name: “Table 1 of 1 on page 11 of 78”,Name: “Table 1 of 1 on page 11 of 78”,Name: “Table 1 of 1 on page 11 of 78”,Name: “Table 1 of 1 on page 11 of 78”,Name: “Table 1 of 1 on page 11 of 78”,Name: “Table 1 of 1 on page 11 of 78”,Name: “Table 1 of 1 on page 11 of 78”,Name: “Table 1 of 1 on page 11 of 78”,Name: “Table 1 of 1 on page 11 of 78”,Name: “Table 1 of 1 on page 11 of 78”,Name: “Table 1 of 1 on page 11 of 78”,Name: “Table 1 of 1 on page 11 of 78”,Name: “Table 1 of 1 on page 11 of 78”,Name: “Table 1 of 1 on page 11 of 78”
Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
01911,SAUNDERS VOL. FIRE DEPT.,SAUNDERS VOL. FIRE DEPT.,SAUNDERS VOL. FIRE DEPT.,,,,,,,,,,
Count,2,2,3,3,2,3,7,7,5,7,4,3,48
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,1,2,1,0,0,0,1,1,3,3,13
01912,Shady Grove Vol. Fire & Rescue,Shady Grove Vol. Fire & Rescue,Shady Grove Vol. Fire & Rescue,,,,,,,,,,
Count,3,3,1,4,1,2,5,1,3,3,0,3,29
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,1,1,1,0,0,0,1,1,2,8
02101,BLAND CO. VOL. FIRE DEPT.,BLAND CO. VOL. FIRE DEPT.,BLAND CO. VOL. FIRE DEPT.,,,,,,,,,,
Count,1,1,1,2,4,0,0,1,3,1,7,1,22
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,2,1,0,0,0,2,1,0,2,1,11
02102,CERES VOL. FIRE DEPT.,CERES VOL. FIRE DEPT.,,,,,,,,,,,
Count,0,1,0,0,0,0,0,0,0,0,0,0,1
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
02105,HOLLYBROOK-MECHANICSBURG,HOLLYBROOK-MECHANICSBURG,HOLLYBROOK-MECHANICSBURG,,,,,,,,,,
Count,0,1,0,1,3,2,2,1,2,1,2,0,15
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,1,0,0,0,0,3,0,3,1,9
02106,Little Creek Vol. Fire Dept.,Little Creek Vol. Fire Dept.,,,,,,,,,,,
Count,0,0,0,0,1,0,0,0,0,1,2,0,4
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
Page 11 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:53:53 AM
