Name: “Table 1 of 1 on page 68 of 78”,Name: “Table 1 of 1 on page 68 of 78”,Name: “Table 1 of 1 on page 68 of 78”,Name: “Table 1 of 1 on page 68 of 78”,Name: “Table 1 of 1 on page 68 of 78”,Name: “Table 1 of 1 on page 68 of 78”,Name: “Table 1 of 1 on page 68 of 78”,Name: “Table 1 of 1 on page 68 of 78”,Name: “Table 1 of 1 on page 68 of 78”,Name: “Table 1 of 1 on page 68 of 78”,Name: “Table 1 of 1 on page 68 of 78”,Name: “Table 1 of 1 on page 68 of 78”,Name: “Table 1 of 1 on page 68 of 78”,Name: “Table 1 of 1 on page 68 of 78”
Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
19110,WASHINGTON CO. VOL. FIRE,WASHINGTON CO. VOL. FIRE,WASHINGTON CO. VOL. FIRE,,,,,,,,,,
Count,20,16,10,11,19,12,24,4,0,0,0,0,116
Exposures,0,2,0,0,0,0,0,0,0,0,0,0,2
Aid Given,0,1,3,1,2,1,3,0,0,0,0,0,11
19111,GOODSON DIS VOL. FIRE DEPT.,GOODSON DIS VOL. FIRE DEPT.,GOODSON DIS VOL. FIRE DEPT.,,,,,,,,,,
Count,31,33,36,45,30,31,23,41,37,40,1,0,348
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,1,1,0,0,0,0,2
19112,BRUMLEY GAP VOL. FIRE DEPT.,BRUMLEY GAP VOL. FIRE DEPT.,BRUMLEY GAP VOL. FIRE DEPT.,,,,,,,,,,
Count,2,5,5,2,5,3,4,1,7,6,6,3,49
Exposures,0,1,0,0,0,0,0,0,0,0,0,0,1
Aid Given,1,3,3,0,1,0,0,3,0,1,0,0,12
19120,Abingdon Vol. Fire Dept.,Abingdon Vol. Fire Dept.,,,,,,,,,,,
Count,26,20,15,23,36,29,25,32,26,34,36,34,336
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,1,1,0,0,1,2,1,0,6
19301,COLONIAL BEACH VOL. FIRE,COLONIAL BEACH VOL. FIRE,COLONIAL BEACH VOL. FIRE,,,,,,,,,,
Count,32,31,39,51,37,48,67,39,48,44,31,30,497
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,2,2,1,0,4,2,0,4,6,3,4,33
19302,COPLE DISTRICT VOL. FIRE DEPT.,COPLE DISTRICT VOL. FIRE DEPT.,COPLE DISTRICT VOL. FIRE DEPT.,,,,,,,,,,
Count,12,6,10,15,11,12,16,13,14,8,18,10,145
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,1,1,3,2,8,0,2,5,3,7,3,39
Page 68 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:54:15 AM
