Name: “Table 1 of 1 on page 9 of 78”,Name: “Table 1 of 1 on page 9 of 78”,Name: “Table 1 of 1 on page 9 of 78”,Name: “Table 1 of 1 on page 9 of 78”,Name: “Table 1 of 1 on page 9 of 78”,Name: “Table 1 of 1 on page 9 of 78”,Name: “Table 1 of 1 on page 9 of 78”,Name: “Table 1 of 1 on page 9 of 78”,Name: “Table 1 of 1 on page 9 of 78”,Name: “Table 1 of 1 on page 9 of 78”,Name: “Table 1 of 1 on page 9 of 78”,Name: “Table 1 of 1 on page 9 of 78”,Name: “Table 1 of 1 on page 9 of 78”,Name: “Table 1 of 1 on page 9 of 78”
Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
01514,SWOOPE VOL. FIRE DEPT.,SWOOPE VOL. FIRE DEPT.,,,,,,,,,,,
Count,15,9,7,4,6,5,14,7,5,8,8,6,94
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,14,7,4,5,5,4,2,3,6,5,8,67
01518,NEW HOPE,,,,,,,,,,,,
Count,16,10,9,14,11,8,12,11,9,12,11,13,136
Exposures,1,0,0,0,0,0,0,0,0,0,0,0,1
Aid Given,0,5,4,5,4,3,5,2,9,6,10,4,57
01519,DOOMS/WILSON VOL.FIRE DEPT.,DOOMS/WILSON VOL.FIRE DEPT.,DOOMS/WILSON VOL.FIRE DEPT.,,,,,,,,,,
Count,22,13,15,12,10,7,11,14,10,19,30,33,196
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,12,7,7,4,5,5,1,0,0,1,0,0,42
01521,MT SOLON,,,,,,,,,,,,
Count,23,16,26,4,0,0,0,0,0,0,0,0,69
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,0,2,0,0,0,0,0,0,0,0,4
01901,BOONSBORO VOL. FIRE DEPT.,BOONSBORO VOL. FIRE DEPT.,BOONSBORO VOL. FIRE DEPT.,,,,,,,,,,
Count,9,2,4,5,5,4,2,5,5,5,7,9,62
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,1,2,0,0,1,0,0,0,1,0,6
01902,FOREST VOL. FIRE DEPT.,FOREST VOL. FIRE DEPT.,,,,,,,,,,,
Count,34,27,19,26,28,21,23,28,19,23,31,33,312
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,8,1,6,9,3,3,6,5,6,8,12,70
Page 9 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:53:53 AM
