Name: “Table 1 of 1 on page 64 of 78”,Name: “Table 1 of 1 on page 64 of 78”,Name: “Table 1 of 1 on page 64 of 78”,Name: “Table 1 of 1 on page 64 of 78”,Name: “Table 1 of 1 on page 64 of 78”,Name: “Table 1 of 1 on page 64 of 78”,Name: “Table 1 of 1 on page 64 of 78”,Name: “Table 1 of 1 on page 64 of 78”,Name: “Table 1 of 1 on page 64 of 78”,Name: “Table 1 of 1 on page 64 of 78”,Name: “Table 1 of 1 on page 64 of 78”,Name: “Table 1 of 1 on page 64 of 78”,Name: “Table 1 of 1 on page 64 of 78”,Name: “Table 1 of 1 on page 64 of 78”
Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
17901,Falmouth Vol. Fire Dept.,Falmouth Vol. Fire Dept.,,,,,,,,,,,
Count,203,162,215,247,230,235,258,217,212,230,101,190,"2,500"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,3,1,0,3,0,0,0,2,1,1,13
17902,STAFFORD VOL. FIRE DEPT.,STAFFORD VOL. FIRE DEPT.,STAFFORD VOL. FIRE DEPT.,,,,,,,,,,
Count,213,169,206,266,243,271,243,210,156,91,131,47,"2,246"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,6,8,1,8,1,3,1,3,7,2,2,47
17903,WIDEWATER VOL. FIRE DEPT.,WIDEWATER VOL. FIRE DEPT.,WIDEWATER VOL. FIRE DEPT.,,,,,,,,,,
Count,10,1,11,24,13,4,2,6,0,4,0,1,76
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
17904,MOUNTIAN VIEW VOL. FIRE DEPT.,MOUNTIAN VIEW VOL. FIRE DEPT.,MOUNTIAN VIEW VOL. FIRE DEPT.,,,,,,,,,,
Count,107,51,45,72,87,112,94,90,79,90,15,13,855
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,0,0,1,0,0,0,0,0,0,0,3
17905,BROOKE VOL. FIRE DEPT.,BROOKE VOL. FIRE DEPT.,,,,,,,,,,,
Count,7,16,56,4,3,8,3,9,1,6,0,0,113
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,3,0,1,4,2,0,0,1,0,11
17908,ROCKHILL VOL. FIRE DEPT.,ROCKHILL VOL. FIRE DEPT.,,,,,,,,,,,
Count,46,25,30,48,32,27,37,31,22,50,8,0,356
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,0,0,0,0,0,0,0,0,0,1
Page 64 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:54:14 AM
