Name: “Table 1 of 1 on page 42 of 78”,Name: “Table 1 of 1 on page 42 of 78”,Name: “Table 1 of 1 on page 42 of 78”,Name: “Table 1 of 1 on page 42 of 78”,Name: “Table 1 of 1 on page 42 of 78”,Name: “Table 1 of 1 on page 42 of 78”,Name: “Table 1 of 1 on page 42 of 78”,Name: “Table 1 of 1 on page 42 of 78”,Name: “Table 1 of 1 on page 42 of 78”,Name: “Table 1 of 1 on page 42 of 78”,Name: “Table 1 of 1 on page 42 of 78”,Name: “Table 1 of 1 on page 42 of 78”,Name: “Table 1 of 1 on page 42 of 78”,Name: “Table 1 of 1 on page 42 of 78”
Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
11706,PALMER SPRINGS VOL. FIRE,PALMER SPRINGS VOL. FIRE,PALMER SPRINGS VOL. FIRE,,,,,,,,,,
Count,3,2,1,3,1,2,0,5,1,3,5,2,28
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,0,0,0,0,1,1,0,1,1,5
11707,SOUTH HILL VOL. FIRE DEPT.,SOUTH HILL VOL. FIRE DEPT.,SOUTH HILL VOL. FIRE DEPT.,,,,,,,,,,
Count,26,32,32,31,29,24,37,26,39,31,39,37,383
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,0,3,4,4,2,2,1,2,0,3,3,27
11708,LAKE GASTON VOL. FIRE DEPT.,LAKE GASTON VOL. FIRE DEPT.,LAKE GASTON VOL. FIRE DEPT.,,,,,,,,,,
Count,6,6,7,5,3,1,5,4,3,0,6,2,48
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,4,2,0,1,1,2,3,0,0,14
11901,HARTFIELD VOL. FIRE DEPT.,HARTFIELD VOL. FIRE DEPT.,HARTFIELD VOL. FIRE DEPT.,,,,,,,,,,
Count,7,3,3,5,3,9,3,8,6,5,2,4,58
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
11903,MIDDLESEX VOL. FIRE DEPT.,MIDDLESEX VOL. FIRE DEPT.,MIDDLESEX VOL. FIRE DEPT.,,,,,,,,,,
Count,7,2,1,1,7,3,12,0,4,5,7,1,50
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
12102,Blacksburg Fire Department (Pr,Blacksburg Fire Department (Pr,Blacksburg Fire Department (Pr,,,,,,,,,,
Count,64,61,62,99,73,71,73,82,116,96,105,86,988
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,0,0,0,0,0,0,0,0,0,1
Page 42 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:54:04 AM
