Name: “Table 1 of 1 on page 61 of 78”,Name: “Table 1 of 1 on page 61 of 78”,Name: “Table 1 of 1 on page 61 of 78”,Name: “Table 1 of 1 on page 61 of 78”,Name: “Table 1 of 1 on page 61 of 78”,Name: “Table 1 of 1 on page 61 of 78”,Name: “Table 1 of 1 on page 61 of 78”,Name: “Table 1 of 1 on page 61 of 78”,Name: “Table 1 of 1 on page 61 of 78”,Name: “Table 1 of 1 on page 61 of 78”,Name: “Table 1 of 1 on page 61 of 78”,Name: “Table 1 of 1 on page 61 of 78”,Name: “Table 1 of 1 on page 61 of 78”,Name: “Table 1 of 1 on page 61 of 78”
Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61,Table: 61
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2005,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
17114,FORT VALLEY VOL. FIRE DEPT.,FORT VALLEY VOL. FIRE DEPT.,FORT VALLEY VOL. FIRE DEPT.,,,,,,,,,,
Count,2,3,1,2,1,1,0,2,1,2,3,3,21
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,2,1,9,6,9,2,6,7,6,9,3,65
17115,Edinburg Fire Department,Edinburg Fire Department,,,,,,,,,,,
Count,9,9,17,16,13,17,24,6,9,5,17,13,155
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,8,8,6,5,2,10,9,10,7,18,20,110
17118,ORNKEY SPRINGS VOL. FIRE,ORNKEY SPRINGS VOL. FIRE,ORNKEY SPRINGS VOL. FIRE,,,,,,,,,,
Count,4,8,0,0,0,0,0,0,0,0,0,0,12
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,0,0,0,0,0,0,0,0,0,1
17120,MOUNT JACKSON VOL. FIRE,MOUNT JACKSON VOL. FIRE,MOUNT JACKSON VOL. FIRE,,,,,,,,,,
Count,0,0,0,0,0,0,0,0,0,0,0,0,0
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,1,0,0,1
17123,New Market Fire Department,New Market Fire Department,,,,,,,,,,,
Count,6,7,4,12,8,3,9,6,5,5,3,7,75
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,15,21,8,9,9,11,21,24,19,24,27,15,203
17301,ADWOLF VOL. FIRE DEPT.,ADWOLF VOL. FIRE DEPT.,,,,,,,,,,,
Count,3,6,5,2,8,4,2,2,5,0,2,3,42
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,1,1,2,1,0,0,1,2,0,0,11
Page 61 of 78,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,6/7/06 7:54:13 AM
