Name: “Table 1 of 1 on page 60 of 82”,Name: “Table 1 of 1 on page 60 of 82”,Name: “Table 1 of 1 on page 60 of 82”,Name: “Table 1 of 1 on page 60 of 82”,Name: “Table 1 of 1 on page 60 of 82”,Name: “Table 1 of 1 on page 60 of 82”,Name: “Table 1 of 1 on page 60 of 82”,Name: “Table 1 of 1 on page 60 of 82”,Name: “Table 1 of 1 on page 60 of 82”,Name: “Table 1 of 1 on page 60 of 82”,Name: “Table 1 of 1 on page 60 of 82”,Name: “Table 1 of 1 on page 60 of 82”,Name: “Table 1 of 1 on page 60 of 82”,Name: “Table 1 of 1 on page 60 of 82”
Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,
Report Period:,Report Period:,2009,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
16305,RAPHINE VOLUNTEER FIRE,RAPHINE VOLUNTEER FIRE,RAPHINE VOLUNTEER FIRE,,,,,,,,,,
Count,62,20,38,26,35,42,0,0,0,0,0,0,223
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,6,3,7,3,3,0,0,0,0,0,0,25
16306,ROCKBRIDGE-BATHS VOL FIRE,ROCKBRIDGE-BATHS VOL FIRE,ROCKBRIDGE-BATHS VOL FIRE,,,,,,,,,,
Count,14,8,2,5,11,9,7,6,4,9,7,9,91
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,2,2,0,3,6,2,1,1,2,1,4,30
16307,SOUTH RIVER VOLUNTEER FIRE,SOUTH RIVER VOLUNTEER FIRE,SOUTH RIVER VOLUNTEER FIRE,,,,,,,,,,
Count,28,17,27,32,31,36,33,36,30,22,20,33,345
Exposures,0,0,0,0,0,0,0,0,0,0,1,0,1
Aid Given,14,6,8,7,11,7,11,11,2,7,10,17,111
16309,NATURAL BRIDGE VOL. FIRE,NATURAL BRIDGE VOL. FIRE,NATURAL BRIDGE VOL. FIRE,,,,,,,,,,
Count,34,25,37,28,47,38,44,33,27,28,40,51,432
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,6,3,2,4,3,1,1,5,4,4,4,45
16500,Headquarters Rockingham County,Headquarters Rockingham County,Headquarters Rockingham County,,,,,,,,,,
Count,68,61,73,71,63,54,85,38,29,31,12,7,592
Exposures,0,0,1,0,1,1,0,0,0,0,0,1,4
Aid Given,14,16,10,15,13,17,11,8,13,4,10,14,145
16501,SINGERS GLEN VOL. FIRE CO.,SINGERS GLEN VOL. FIRE CO.,SINGERS GLEN VOL. FIRE CO.,,,,,,,,,,
Count,15,9,10,15,9,16,9,15,8,12,9,8,135
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,3,2,3,1,4,4,1,1,1,2,1,26
Page 60 of 82,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,,3/5/10 7:50:36 AM
